TF	Target
YMR016C	YGR126W
YMR016C	YGR127W
YMR016C	YGR128C
YMR016C	YGR130C
YMR016C	YGR131W
YMR016C	YGR132C
YMR016C	YGR133W
YMR016C	YGR134W
YMR016C	YGR135W
YMR016C	YGR138C
YMR016C	YGR139W
YMR016C	YGR140W
YMR016C	YGR144W
YMR016C	YGR146C
YMR016C	YGR147C
YMR016C	YGR148C
YMR016C	YGR149W
YMR016C	YGR153W
YMR016C	YGR154C
YMR016C	YGR156W
YMR016C	YGR161C
YMR016C	YGR162W
YMR016C	YGR176W
YMR016C	YGR177C
YMR016C	YGR180C
YMR016C	YGR181W
YMR016C	YGR183C
YMR016C	YGR185C
YMR016C	YGR189C
YMR016C	YGR191W
YMR016C	YGR192C
YMR016C	YGR194C
YMR016C	YGR201C
YMR016C	YGR203W
YMR016C	YGR204W
YMR016C	YGR205W
YMR016C	YGR208W
YMR016C	YGR211W
YMR016C	YGR213C
YMR016C	YGR214W
YMR016C	YGR221C
YMR016C	YGR222W
YMR016C	YGR225W
YMR016C	YGR229C
YMR016C	YGR230W
YMR016C	YGR232W
YMR016C	YGR233C
YMR016C	YGR234W
YMR016C	YGR235C
YMR016C	YGR236C
YMR016C	YGR237C
YMR016C	YGR238C
YMR016C	YGR239C
YMR016C	YGR240C
YMR016C	YGR244C
YMR016C	YGR247W
YMR016C	YGR248W
YMR016C	YGR249W
YMR016C	YGR250C
YMR016C	YGR253C
YMR016C	YGR254W
YMR016C	YGR255C
YMR016C	YGR256W
YMR016C	YGR258C
YMR016C	YGR264C
YMR016C	YGR268C
YMR016C	YGR271C-A
YMR016C	YGR271W
YMR016C	YGR279C
YMR016C	YGR286C
YMR016C	YGR287C
YMR016C	YGR288W
YMR016C	YGR292W
YMR016C	YGR295C
YMR016C	YGR296W
YMR016C	YHL001W
YMR016C	YHL002W
YMR016C	YHL004W
YMR016C	YHL006C
YMR016C	YHL007C
YMR016C	YHL012W
YMR016C	YHL014C
YMR016C	YHL015W
YMR016C	YHL015W-A
YMR016C	YHL016C
YMR016C	YHL018W
YMR016C	YHL021C
YMR016C	YHL022C
YMR016C	YHL024W
YMR016C	YHL025W
YMR016C	YHL026C
YMR016C	YHL027W
YMR016C	YHL028W
YMR016C	YHL029C
YMR016C	YHL031C
YMR016C	YHL033C
YMR016C	YHL040C
YMR016C	YHL044W
YMR016C	YHL046C
YMR016C	YHL048W
YMR016C	YHL049C
YMR016C	YHL050C
YMR016C	YHR001W-A
YMR016C	YHR002W
YMR016C	YHR004C
YMR016C	YHR005C
YMR016C	YHR005C-A
YMR016C	YHR007C
YMR016C	YHR008C
YMR016C	YHR009C
YMR016C	YHR012W
YMR016C	YHR013C
YMR016C	YHR014W
YMR016C	YHR017W
YMR016C	YHR018C
YMR016C	YHR019C
YMR016C	YHR020W
YMR016C	YHR022C
YMR016C	YHR022C-A
YMR016C	YHR023W
YMR016C	YHR025W
YMR016C	YHR032W
YMR016C	YHR033W
YMR016C	YHR034C
YMR016C	YHR035W
YMR016C	YHR046C
YMR016C	YHR048W
YMR016C	YHR049W
YMR016C	YHR051W
YMR016C	YHR052W
YMR016C	YHR054C
YMR016C	YHR063C
YMR016C	YHR065C
YMR016C	YHR067W
YMR016C	YHR070W
YMR016C	YHR071W
YMR016C	YHR072W
YMR016C	YHR073W
YMR016C	YHR078W
YMR016C	YHR079C-A
YMR016C	YHR080C
YMR016C	YHR084W
YMR016C	YHR087W
YMR016C	YHR088W
YMR016C	YHR089C
YMR016C	YHR091C
YMR016C	YHR092C
YMR016C	YHR094C
YMR016C	YHR095W
YMR016C	YHR096C
YMR016C	YHR097C
YMR016C	YHR098C
YMR016C	YHR099W
YMR016C	YHR102W
YMR016C	YHR104W
YMR016C	YHR105W
YMR016C	YHR112C
YMR016C	YHR113W
YMR016C	YHR118C
YMR016C	YHR135C
YMR016C	YHR136C
YMR016C	YHR137W
YMR016C	YHR138C
YMR016C	YHR139C
YMR016C	YHR140W
YMR016C	YHR141C
YMR016C	YHR142W
YMR016C	YHR143W
YMR016C	YHR144C
YMR016C	YHR146W
YMR016C	YHR148W
YMR016C	YHR152W
YMR016C	YHR155W
YMR016C	YHR156C
YMR016C	YHR159W
YMR016C	YHR160C
YMR016C	YHR167W
YMR016C	YHR171W
YMR016C	YHR174W
YMR016C	YHR175W
YMR016C	YHR176W
YMR016C	YHR177W
YMR016C	YHR178W
YMR016C	YHR179W
YMR016C	YHR190W
YMR016C	YHR193C
YMR016C	YHR194W
YMR016C	YHR195W
YMR016C	YHR197W
YMR016C	YHR198C
YMR016C	YHR199C
YMR016C	YHR201C
YMR016C	YHR202W
YMR016C	YHR206W
YMR016C	YHR208W
YMR016C	YHR210C
YMR016C	YHR211W
YMR016C	YHR213W
YMR016C	YHR213W-A
YMR016C	YHR213W-B
YMR016C	YHR214C-E
YMR016C	YHR214W
YMR016C	YHR215W
YMR016C	YHR216W
YMR016C	YHR218W
YMR016C	YHR219W
YMR016C	YIL009C-A
YMR016C	YIL009W
YMR016C	YIL011W
YMR016C	YIL013C
YMR016C	YIL016W
YMR016C	YIL017C
YMR016C	YIL022W
YMR016C	YIL024C
YMR016C	YIL029C
YMR016C	YIL036W
YMR016C	YIL037C
YMR016C	YIL042C
YMR016C	YIL045W
YMR016C	YIL046W
YMR016C	YIL046W-A
YMR016C	YIL047C
YMR016C	YIL050W
YMR016C	YIL051C
YMR016C	YIL052C
YMR016C	YIL053W
YMR016C	YIL054W
YMR016C	YIL055C
YMR016C	YIL056W
YMR016C	YIL057C
YMR016C	YIL060W
YMR016C	YIL062C
YMR016C	YIL065C
YMR016C	YIL066C
YMR016C	YIL069C
YMR016C	YIL070C
YMR016C	YIL071C
YMR016C	YIL073C
YMR016C	YIL077C
YMR016C	YIL078W
YMR016C	YIL083C
YMR016C	YIL087C
YMR016C	YIL089W
YMR016C	YIL091C
YMR016C	YIL094C
YMR016C	YIL095W
YMR016C	YIL097W
YMR016C	YIL098C
YMR016C	YIL099W
YMR016C	YIL101C
YMR016C	YIL102C
YMR016C	YIL105C
YMR016C	YIL107C
YMR016C	YIL111W
YMR016C	YIL112W
YMR016C	YIL113W
YMR016C	YIL114C
YMR016C	YIL116W
YMR016C	YIL117C
YMR016C	YIL118W
YMR016C	YIL119C
YMR016C	YIL120W
YMR016C	YIL121W
YMR016C	YIL122W
YMR016C	YIL123W
YMR016C	YIL124W
YMR016C	YIL125W
YMR016C	YIL127C
YMR016C	YIL136W
YMR016C	YIL145C
YMR016C	YIL146C
YMR016C	YIL155C
YMR016C	YIL156W
YMR016C	YIL160C
YMR016C	YIL162W
YMR016C	YIL164C
YMR016C	YIL169C
YMR016C	YIL173W
YMR016C	YIL176C
YMR016C	YIL177C
YMR016C	YIR014W
YMR016C	YIR016W
YMR016C	YIR018C-A
YMR016C	YIR018W
YMR016C	YIR019C
YMR016C	YIR020C
YMR016C	YIR021W
YMR016C	YIR025W
YMR016C	YIR026C
YMR016C	YIR027C
YMR016C	YIR028W
YMR016C	YIR029W
YMR016C	YIR031C
YMR016C	YIR033W
YMR016C	YIR034C
YMR016C	YIR035C
YMR016C	YIR038C
YMR016C	YIR039C
YMR016C	YIR042C
YMR016C	YJL005W
YMR016C	YJL010C
YMR016C	YJL011C
YMR016C	YJL012C
YMR016C	YJL016W
YMR016C	YJL020C
YMR016C	YJL023C
YMR016C	YJL026W
YMR016C	YJL027C
YMR016C	YJL029C
YMR016C	YJL031C
YMR016C	YJL036W
YMR016C	YJL038C
YMR016C	YJL042W
YMR016C	YJL043W
YMR016C	YJL045W
YMR016C	YJL047C-A
YMR016C	YJL048C
YMR016C	YJL051W
YMR016C	YJL057C
YMR016C	YJL063C
YMR016C	YJL066C
YMR016C	YJL069C
YMR016C	YJL070C
YMR016C	YJL076W
YMR016C	YJL077C
YMR016C	YJL077W-B
YMR016C	YJL078C
YMR016C	YJL079C
YMR016C	YJL080C
YMR016C	YJL082W
YMR016C	YJL083W
YMR016C	YJL084C
YMR016C	YJL088W
YMR016C	YJL089W
YMR016C	YJL093C
YMR016C	YJL094C
YMR016C	YJL101C
YMR016C	YJL102W
YMR016C	YJL103C
YMR016C	YJL104W
YMR016C	YJL105W
YMR016C	YJL106W
YMR016C	YJL107C
YMR016C	YJL108C
YMR016C	YJL109C
YMR016C	YJL115W
YMR016C	YJL116C
YMR016C	YJL121C
YMR016C	YJL122W
YMR016C	YJL123C
YMR016C	YJL127C
YMR016C	YJL127C-B
YMR016C	YJL128C
YMR016C	YJL129C
YMR016C	YJL130C
YMR016C	YJL131C
YMR016C	YJL132W
YMR016C	YJL138C
YMR016C	YJL141C
YMR016C	YJL147C
YMR016C	YJL149W
YMR016C	YJL153C
YMR016C	YJL155C
YMR016C	YJL156C
YMR016C	YJL158C
YMR016C	YJL159W
YMR016C	YJL161W
YMR016C	YJL163C
YMR016C	YJL164C
YMR016C	YJL166W
YMR016C	YJL167W
YMR016C	YJL170C
YMR016C	YJL172W
YMR016C	YJL173C
YMR016C	YJL177W
YMR016C	YJL181W
YMR016C	YJL185C
YMR016C	YJL190C
YMR016C	YJL193W
YMR016C	YJL196C
YMR016C	YJL198W
YMR016C	YJL200C
YMR016C	YJL206C
YMR016C	YJL209W
YMR016C	YJL210W
YMR016C	YJL212C
YMR016C	YJL214W
YMR016C	YJL216C
YMR016C	YJL219W
YMR016C	YJL222W
YMR016C	YJL223C
YMR016C	YJL225C
YMR016C	YJR004C
YMR016C	YJR005W
YMR016C	YJR006W
YMR016C	YJR007W
YMR016C	YJR008W
YMR016C	YJR009C
YMR016C	YJR010W
YMR016C	YJR016C
YMR016C	YJR017C
YMR016C	YJR024C
YMR016C	YJR025C
YMR016C	YJR033C
YMR016C	YJR035W
YMR016C	YJR039W
YMR016C	YJR045C
YMR016C	YJR048W
YMR016C	YJR054W
YMR016C	YJR055W
YMR016C	YJR056C
YMR016C	YJR059W
YMR016C	YJR061W
YMR016C	YJR066W
YMR016C	YJR069C
YMR016C	YJR070C
YMR016C	YJR078W
YMR016C	YJR080C
YMR016C	YJR084W
YMR016C	YJR085C
YMR016C	YJR094C
YMR016C	YJR094W-A
YMR016C	YJR095W
YMR016C	YJR096W
YMR016C	YJR101W
YMR016C	YJR102C
YMR016C	YJR103W
YMR016C	YJR104C
YMR016C	YJR109C
YMR016C	YJR112W
YMR016C	YJR115W
YMR016C	YJR119C
YMR016C	YJR121W
YMR016C	YJR127C
YMR016C	YJR128W
YMR016C	YJR129C
YMR016C	YJR137C
YMR016C	YJR138W
YMR016C	YJR144W
YMR016C	YJR145C
YMR016C	YJR146W
YMR016C	YJR147W
YMR016C	YJR148W
YMR016C	YJR149W
YMR016C	YJR151C
YMR016C	YJR152W
YMR016C	YJR153W
YMR016C	YJR154W
YMR016C	YJR155W
YMR016C	YJR156C
YMR016C	YJR158W
YMR016C	YJR159W
YMR016C	YKL001C
YMR016C	YKL004W
YMR016C	YKL008C
YMR016C	YKL009W
YMR016C	YKL014C
YMR016C	YKL016C
YMR016C	YKL020C
YMR016C	YKL022C
YMR016C	YKL023W
YMR016C	YKL026C
YMR016C	YKL027W
YMR016C	YKL028W
YMR016C	YKL029C
YMR016C	YKL032C
YMR016C	YKL038W
YMR016C	YKL043W
YMR016C	YKL044W
YMR016C	YKL045W
YMR016C	YKL050C
YMR016C	YKL051W
YMR016C	YKL062W
YMR016C	YKL063C
YMR016C	YKL064W
YMR016C	YKL070W
YMR016C	YKL071W
YMR016C	YKL072W
YMR016C	YKL081W
YMR016C	YKL084W
YMR016C	YKL085W
YMR016C	YKL087C
YMR016C	YKL090W
YMR016C	YKL091C
YMR016C	YKL093W
YMR016C	YKL095W
YMR016C	YKL096C-B
YMR016C	YKL096W
YMR016C	YKL096W-A
YMR016C	YKL098W
YMR016C	YKL100C
YMR016C	YKL103C
YMR016C	YKL106W
YMR016C	YKL107W
YMR016C	YKL109W
YMR016C	YKL110C
YMR016C	YKL120W
YMR016C	YKL121W
YMR016C	YKL124W
YMR016C	YKL125W
YMR016C	YKL132C
YMR016C	YKL133C
YMR016C	YKL138C
YMR016C	YKL141W
YMR016C	YKL142W
YMR016C	YKL148C
YMR016C	YKL151C
YMR016C	YKL156W
YMR016C	YKL157W
YMR016C	YKL162C
YMR016C	YKL162C-A
YMR016C	YKL163W
YMR016C	YKL164C
YMR016C	YKL165C
YMR016C	YKL167C
YMR016C	YKL168C
YMR016C	YKL172W
YMR016C	YKL175W
YMR016C	YKL182W
YMR016C	YKL183W
YMR016C	YKL185W
YMR016C	YKL186C
YMR016C	YKL189W
YMR016C	YKL197C
YMR016C	YKL198C
YMR016C	YKL201C
YMR016C	YKL204W
YMR016C	YKL206C
YMR016C	YKL209C
YMR016C	YKL210W
YMR016C	YKL211C
YMR016C	YKL216W
YMR016C	YKL217W
YMR016C	YKL218C
YMR016C	YKL221W
YMR016C	YKL222C
YMR016C	YKR005C
YMR016C	YKR009C
YMR016C	YKR010C
YMR016C	YKR011C
YMR016C	YKR012C
YMR016C	YKR013W
YMR016C	YKR016W
YMR016C	YKR017C
YMR016C	YKR018C
YMR016C	YKR019C
YMR016C	YKR021W
YMR016C	YKR026C
YMR016C	YKR031C
YMR016C	YKR038C
YMR016C	YKR039W
YMR016C	YKR041W
YMR016C	YKR042W
YMR016C	YKR046C
YMR016C	YKR049C
YMR016C	YKR051W
YMR016C	YKR058W
YMR016C	YKR067W
YMR016C	YKR075C
YMR016C	YKR076W
YMR016C	YKR085C
YMR016C	YKR089C
YMR016C	YKR091W
YMR016C	YKR092C
YMR016C	YKR093W
YMR016C	YKR094C
YMR016C	YKR095W
YMR016C	YKR096W
YMR016C	YKR097W
YMR016C	YKR098C
YMR016C	YKR099W
YMR016C	YKR102W
YMR016C	YKR105C
YMR016C	YLL001W
YMR016C	YLL005C
YMR016C	YLL009C
YMR016C	YLL011W
YMR016C	YLL012W
YMR016C	YLL013C
YMR016C	YLL018C
YMR016C	YLL018C-A
YMR016C	YLL019C
YMR016C	YLL023C
YMR016C	YLL024C
YMR016C	YLL025W
YMR016C	YLL026W
YMR016C	YLL028W
YMR016C	YLL029W
YMR016C	YLL032C
YMR016C	YLL038C
YMR016C	YLL040C
YMR016C	YLL041C
YMR016C	YLL042C
YMR016C	YLL051C
YMR016C	YLL052C
YMR016C	YLL053C
YMR016C	YLL054C
YMR016C	YLL055W
YMR016C	YLL056C
YMR016C	YLL066C
YMR016C	YLL067C
YMR016C	YLR001C
YMR016C	YLR009W
YMR016C	YLR012C
YMR016C	YLR022C
YMR016C	YLR023C
YMR016C	YLR024C
YMR016C	YLR026C
YMR016C	YLR028C
YMR016C	YLR030W
YMR016C	YLR031W
YMR016C	YLR038C
YMR016C	YLR042C
YMR016C	YLR044C
YMR016C	YLR045C
YMR016C	YLR046C
YMR016C	YLR047C
YMR016C	YLR049C
YMR016C	YLR053C
YMR016C	YLR054C
YMR016C	YLR056W
YMR016C	YLR058C
YMR016C	YLR060W
YMR016C	YLR069C
YMR016C	YLR079W
YMR016C	YLR080W
YMR016C	YLR081W
YMR016C	YLR084C
YMR016C	YLR089C
YMR016C	YLR090W
YMR016C	YLR092W
YMR016C	YLR099C
YMR016C	YLR100W
YMR016C	YLR101C
YMR016C	YLR102C
YMR016C	YLR108C
YMR016C	YLR109W
YMR016C	YLR110C
YMR016C	YLR113W
YMR016C	YLR117C
YMR016C	YLR118C
YMR016C	YLR120C
YMR016C	YLR121C
YMR016C	YLR125W
YMR016C	YLR129W
YMR016C	YLR131C
YMR016C	YLR134W
YMR016C	YLR138W
YMR016C	YLR139C
YMR016C	YLR141W
YMR016C	YLR142W
YMR016C	YLR149C
YMR016C	YLR150W
YMR016C	YLR151C
YMR016C	YLR152C
YMR016C	YLR153C
YMR016C	YLR156C-A
YMR016C	YLR159C-A
YMR016C	YLR164W
YMR016C	YLR165C
YMR016C	YLR168C
YMR016C	YLR172C
YMR016C	YLR173W
YMR016C	YLR175W
YMR016C	YLR176C
YMR016C	YLR177W
YMR016C	YLR178C
YMR016C	YLR179C
YMR016C	YLR180W
YMR016C	YLR186W
YMR016C	YLR187W
YMR016C	YLR189C
YMR016C	YLR192C
YMR016C	YLR194C
YMR016C	YLR196W
YMR016C	YLR197W
YMR016C	YLR203C
YMR016C	YLR205C
YMR016C	YLR212C
YMR016C	YLR213C
YMR016C	YLR222C
YMR016C	YLR228C
YMR016C	YLR234W
YMR016C	YLR237W
YMR016C	YLR240W
YMR016C	YLR247C
YMR016C	YLR254C
YMR016C	YLR256W
YMR016C	YLR257W
YMR016C	YLR258W
YMR016C	YLR259C
YMR016C	YLR262C
YMR016C	YLR265C
YMR016C	YLR267W
YMR016C	YLR273C
YMR016C	YLR276C
YMR016C	YLR278C
YMR016C	YLR281C
YMR016C	YLR283W
YMR016C	YLR284C
YMR016C	YLR285C-A
YMR016C	YLR286C
YMR016C	YLR287C
YMR016C	YLR288C
YMR016C	YLR292C
YMR016C	YLR295C
YMR016C	YLR297W
YMR016C	YLR299W
YMR016C	YLR300W
YMR016C	YLR304C
YMR016C	YLR310C
YMR016C	YLR312C
YMR016C	YLR312W-A
YMR016C	YLR313C
YMR016C	YLR321C
YMR016C	YLR326W
YMR016C	YLR327C
YMR016C	YLR332W
YMR016C	YLR342W
YMR016C	YLR345W
YMR016C	YLR348C
YMR016C	YLR351C
YMR016C	YLR354C
YMR016C	YLR355C
YMR016C	YLR356W
YMR016C	YLR364W
YMR016C	YLR372W
YMR016C	YLR375W
YMR016C	YLR377C
YMR016C	YLR380W
YMR016C	YLR384C
YMR016C	YLR387C
YMR016C	YLR392C
YMR016C	YLR395C
YMR016C	YLR398C
YMR016C	YLR399C
YMR016C	YLR401C
YMR016C	YLR406C
YMR016C	YLR409C
YMR016C	YLR412C-A
YMR016C	YLR412W
YMR016C	YLR413W
YMR016C	YLR414C
YMR016C	YLR420W
YMR016C	YLR422W
YMR016C	YLR423C
YMR016C	YLR425W
YMR016C	YLR426W
YMR016C	YLR432W
YMR016C	YLR435W
YMR016C	YLR437C
YMR016C	YLR438W
YMR016C	YLR441C
YMR016C	YLR446W
YMR016C	YLR448W
YMR016C	YLR452C
YMR016C	YLR454W
YMR016C	YLR460C
YMR016C	YLR461W
YMR016C	YLR462W
YMR016C	YLR467W
YMR016C	YML002W
YMR016C	YML003W
YMR016C	YML004C
YMR016C	YML006C
YMR016C	YML007W
YMR016C	YML008C
YMR016C	YML009C
YMR016C	YML019W
YMR016C	YML026C
YMR016C	YML028W
YMR016C	YML042W
YMR016C	YML046W
YMR016C	YML052W
YMR016C	YML054C
YMR016C	YML056C
YMR016C	YML066C
YMR016C	YML072C
YMR016C	YML073C
YMR016C	YML075C
YMR016C	YML081C-A
YMR016C	YML083C
YMR016C	YML088W
YMR016C	YML091C
YMR016C	YML096W
YMR016C	YML098W
YMR016C	YML099C
YMR016C	YML100W
YMR016C	YML100W-A
YMR016C	YML106W
YMR016C	YML109W
YMR016C	YML114C
YMR016C	YML116W
YMR016C	YML117W
YMR016C	YML118W
YMR016C	YML120C
YMR016C	YML122C
YMR016C	YML123C
YMR016C	YML126C
YMR016C	YML128C
YMR016C	YML130C
YMR016C	YML131W
YMR016C	YML132W
YMR016C	YML133C
YMR016C	YMR002W
YMR016C	YMR004W
YMR016C	YMR006C
YMR016C	YMR007W
YMR016C	YMR008C
YMR016C	YMR009W
YMR016C	YMR011W
YMR016C	YMR014W
YMR016C	YMR015C
YMR016C	YMR016C
YMR016C	YMR017W
YMR016C	YMR018W
YMR016C	YMR020W
YMR016C	YMR021C
YMR016C	YMR030W
YMR016C	YMR031C
YMR016C	YMR034C
YMR016C	YMR037C
YMR016C	YMR038C
YMR016C	YMR039C
YMR016C	YMR040W
YMR016C	YMR047C
YMR016C	YMR049C
YMR016C	YMR054W
YMR016C	YMR056C
YMR016C	YMR058W
YMR016C	YMR060C
YMR016C	YMR062C
YMR016C	YMR069W
YMR016C	YMR070W
YMR016C	YMR072W
YMR016C	YMR081C
YMR016C	YMR083W
YMR016C	YMR084W
YMR016C	YMR085W
YMR016C	YMR090W
YMR016C	YMR093W
YMR016C	YMR101C
YMR016C	YMR102C
YMR016C	YMR103C
YMR016C	YMR104C
YMR016C	YMR105C
YMR016C	YMR107W
YMR016C	YMR110C
YMR016C	YMR114C
YMR016C	YMR118C
YMR016C	YMR121C
YMR016C	YMR122C
YMR016C	YMR122W-A
YMR016C	YMR124W
YMR016C	YMR131C
YMR016C	YMR135C
YMR016C	YMR136W
YMR016C	YMR137C
YMR016C	YMR139W
YMR016C	YMR140W
YMR016C	YMR144W
YMR016C	YMR145C
YMR016C	YMR146C
YMR016C	YMR149W
YMR016C	YMR155W
YMR016C	YMR157C
YMR016C	YMR160W
YMR016C	YMR164C
YMR016C	YMR165C
YMR016C	YMR169C
YMR016C	YMR170C
YMR016C	YMR173W
YMR016C	YMR173W-A
YMR016C	YMR174C
YMR016C	YMR175W
YMR016C	YMR178W
YMR016C	YMR181C
YMR016C	YMR182C
YMR016C	YMR182W-A
YMR016C	YMR183C
YMR016C	YMR185W
YMR016C	YMR189W
YMR016C	YMR191W
YMR016C	YMR192W
YMR016C	YMR193W
YMR016C	YMR194C-B
YMR016C	YMR194W
YMR016C	YMR195W
YMR016C	YMR196W
YMR016C	YMR198W
YMR016C	YMR199W
YMR016C	YMR200W
YMR016C	YMR201C
YMR016C	YMR202W
YMR016C	YMR205C
YMR016C	YMR206W
YMR016C	YMR208W
YMR016C	YMR215W
YMR016C	YMR216C
YMR016C	YMR217W
YMR016C	YMR230W
YMR016C	YMR231W
YMR016C	YMR240C
YMR016C	YMR250W
YMR016C	YMR251W
YMR016C	YMR251W-A
YMR016C	YMR252C
YMR016C	YMR253C
YMR016C	YMR256C
YMR016C	YMR258C
YMR016C	YMR261C
YMR016C	YMR262W
YMR016C	YMR265C
YMR016C	YMR266W
YMR016C	YMR271C
YMR016C	YMR276W
YMR016C	YMR277W
YMR016C	YMR278W
YMR016C	YMR280C
YMR016C	YMR281W
YMR016C	YMR290C
YMR016C	YMR295C
YMR016C	YMR297W
YMR016C	YMR300C
YMR016C	YMR303C
YMR016C	YMR304W
YMR016C	YMR305C
YMR016C	YMR306W
YMR016C	YMR309C
YMR016C	YMR312W
YMR016C	YMR313C
YMR016C	YMR314W
YMR016C	YMR316C-A
YMR016C	YMR316W
YMR016C	YMR318C
YMR016C	YMR319C
YMR016C	YMR320W
YMR016C	YMR321C
YMR016C	YMR322C
YMR016C	YMR323W
YMR016C	YMR325W
YMR016C	YNL004W
YMR016C	YNL005C
YMR016C	YNL007C
YMR016C	YNL008C
YMR016C	YNL009W
YMR016C	YNL011C
YMR016C	YNL014W
YMR016C	YNL015W
YMR016C	YNL018C
YMR016C	YNL025C
YMR016C	YNL030W
YMR016C	YNL031C
YMR016C	YNL033W
YMR016C	YNL034W
YMR016C	YNL035C
YMR016C	YNL036W
YMR016C	YNL037C
YMR016C	YNL040W
YMR016C	YNL041C
YMR016C	YNL042W
YMR016C	YNL052W
YMR016C	YNL053W
YMR016C	YNL054W
YMR016C	YNL055C
YMR016C	YNL061W
YMR016C	YNL062C
YMR016C	YNL065W
YMR016C	YNL066W
YMR016C	YNL067W
YMR016C	YNL072W
YMR016C	YNL074C
YMR016C	YNL077W
YMR016C	YNL078W
YMR016C	YNL079C
YMR016C	YNL080C
YMR016C	YNL087W
YMR016C	YNL088W
YMR016C	YNL092W
YMR016C	YNL098C
YMR016C	YNL100W
YMR016C	YNL102W
YMR016C	YNL103W
YMR016C	YNL104C
YMR016C	YNL111C
YMR016C	YNL112W
YMR016C	YNL115C
YMR016C	YNL116W
YMR016C	YNL117W
YMR016C	YNL124W
YMR016C	YNL125C
YMR016C	YNL128W
YMR016C	YNL129W
YMR016C	YNL133C
YMR016C	YNL141W
YMR016C	YNL142W
YMR016C	YNL144C
YMR016C	YNL145W
YMR016C	YNL146C-A
YMR016C	YNL146W
YMR016C	YNL148C
YMR016C	YNL149C
YMR016C	YNL150W
YMR016C	YNL151C
YMR016C	YNL155W
YMR016C	YNL160W
YMR016C	YNL165W
YMR016C	YNL169C
YMR016C	YNL173C
YMR016C	YNL176C
YMR016C	YNL178W
YMR016C	YNL180C
YMR016C	YNL190W
YMR016C	YNL192W
YMR016C	YNL193W
YMR016C	YNL194C
YMR016C	YNL195C
YMR016C	YNL196C
YMR016C	YNL200C
YMR016C	YNL202W
YMR016C	YNL204C
YMR016C	YNL209W
YMR016C	YNL212W
YMR016C	YNL217W
YMR016C	YNL218W
YMR016C	YNL222W
YMR016C	YNL223W
YMR016C	YNL230C
YMR016C	YNL231C
YMR016C	YNL234W
YMR016C	YNL235C
YMR016C	YNL237W
YMR016C	YNL240C
YMR016C	YNL241C
YMR016C	YNL242W
YMR016C	YNL247W
YMR016C	YNL254C
YMR016C	YNL255C
YMR016C	YNL260C
YMR016C	YNL264C
YMR016C	YNL268W
YMR016C	YNL269W
YMR016C	YNL274C
YMR016C	YNL277W
YMR016C	YNL279W
YMR016C	YNL280C
YMR016C	YNL282W
YMR016C	YNL283C
YMR016C	YNL288W
YMR016C	YNL289W
YMR016C	YNL293W
YMR016C	YNL294C
YMR016C	YNL295W
YMR016C	YNL301C
YMR016C	YNL302C
YMR016C	YNL305C
YMR016C	YNL306W
YMR016C	YNL309W
YMR016C	YNL310C
YMR016C	YNL312W
YMR016C	YNL315C
YMR016C	YNL322C
YMR016C	YNL327W
YMR016C	YNL330C
YMR016C	YNL331C
YMR016C	YNL332W
YMR016C	YNL333W
YMR016C	YNL334C
YMR016C	YNL336W
YMR016C	YNL339C
YMR016C	YNR001C
YMR016C	YNR002C
YMR016C	YNR003C
YMR016C	YNR004W
YMR016C	YNR013C
YMR016C	YNR014W
YMR016C	YNR016C
YMR016C	YNR018W
YMR016C	YNR027W
YMR016C	YNR028W
YMR016C	YNR043W
YMR016C	YNR044W
YMR016C	YNR047W
YMR016C	YNR050C
YMR016C	YNR051C
YMR016C	YNR053C
YMR016C	YNR054C
YMR016C	YNR060W
YMR016C	YNR064C
YMR016C	YNR066C
YMR016C	YNR067C
YMR016C	YNR068C
YMR016C	YNR069C
YMR016C	YNR071C
YMR016C	YNR072W
YMR016C	YNR073C
YMR016C	YNR075W
YMR016C	YNR076W
YMR016C	YOL002C
YMR016C	YOL014W
YMR016C	YOL015W
YMR016C	YOL016C
YMR016C	YOL019W
YMR016C	YOL024W
YMR016C	YOL036W
YMR016C	YOL038W
YMR016C	YOL039W
YMR016C	YOL040C
YMR016C	YOL041C
YMR016C	YOL045W
YMR016C	YOL048C
YMR016C	YOL052C
YMR016C	YOL052C-A
YMR016C	YOL053W
YMR016C	YOL058W
YMR016C	YOL059W
YMR016C	YOL060C
YMR016C	YOL073C
YMR016C	YOL077C
YMR016C	YOL077W-A
YMR016C	YOL078W
YMR016C	YOL081W
YMR016C	YOL082W
YMR016C	YOL084W
YMR016C	YOL085C
YMR016C	YOL086C
YMR016C	YOL087C
YMR016C	YOL089C
YMR016C	YOL097C
YMR016C	YOL100W
YMR016C	YOL101C
YMR016C	YOL109W
YMR016C	YOL110W
YMR016C	YOL119C
YMR016C	YOL120C
YMR016C	YOL121C
YMR016C	YOL122C
YMR016C	YOL123W
YMR016C	YOL124C
YMR016C	YOL125W
YMR016C	YOL127W
YMR016C	YOL128C
YMR016C	YOL132W
YMR016C	YOL133W
YMR016C	YOL136C
YMR016C	YOL138C
YMR016C	YOL139C
YMR016C	YOL147C
YMR016C	YOL149W
YMR016C	YOL151W
YMR016C	YOL152W
YMR016C	YOL154W
YMR016C	YOL155C
YMR016C	YOL155W-A
YMR016C	YOL156W
YMR016C	YOL157C
YMR016C	YOL158C
YMR016C	YOL159C
YMR016C	YOL165C
YMR016C	YOR009W
YMR016C	YOR010C
YMR016C	YOR011W
YMR016C	YOR014W
