"","YAL051W","YAR050W","YBL005W","YBL021C","YBL054W","YBL103C","YBR033W","YBR049C","YBR066C","YBR081C","YBR083W","YBR112C","YBR150C","YBR182C","YBR215W","YBR239C","YBR240C","YBR297W","YCL055W","YCL058C","YCR018C","YCR065W","YCR084C","YCR106W","YDL020C","YDL048C","YDL056W","YDL106C","YDL170W","YDL233W","YDR009W","YDR034C","YDR043C","YDR081C","YDR096W","YDR123C","YDR146C","YDR169C","YDR174W","YDR207C","YDR213W","YDR216W","YDR253C","YDR259C","YDR310C","YDR335W","YDR390C","YDR392W","YDR421W","YDR423C","YDR451C","YDR463W","YDR477W","YDR480W","YDR501W","YDR520C","YEL007W","YEL009C","YER028C","YER040W","YER045C","YER068W","YER088C","YER111C","YER161C","YER169W","YER184C","YFL031W","YFL052W","YFR034C","YGL013C","YGL035C","YGL071W","YGL073W","YGL096W","YGL166W","YGL209W","YGL237C","YGL252C","YGL254W","YGR044C","YGR249W","YGR288W","YHL010C","YHL020C","YHL027W","YHR006W","YHR056C","YHR084W","YHR124W","YHR178W","YHR206W","YIL033C","YIL036W","YIL101C","YIL122W","YIL130W","YIL131C","YIR018W","YIR023W","YIR033W","YJL056C","YJL089W","YJL103C","YJL110C","YJL124C","YJL127C","YJL210W","YJR060W","YJR094C","YJR127C","YJR147W","YKL015W","YKL020C","YKL032C","YKL038W","YKL043W","YKL062W","YKL109W","YKL112W","YKL185W","YKR064W","YKR067W","YKR077W","YKR099W","YLR014C","YLR055C","YLR098C","YLR113W","YLR120C","YLR131C","YLR176C","YLR182W","YLR183C","YLR223C","YLR228C","YLR256W","YLR266C","YLR403W","YLR451W","YML007W","YML027W","YML051W","YML076C","YML081W","YML099C","YMR016C","YMR019W","YMR021C","YMR023C","YMR037C","YMR039C","YMR042W","YMR043W","YMR070W","YMR125W","YMR164C","YMR172W","YMR182C","YMR280C","YNL027W","YNL068C","YNL097C","YNL098C","YNL103W","YNL167C","YNL199C","YNL216W","YNL229C","YNL239W","YNL314W","YOL028C","YOL051W","YOL067C","YOL089C","YOL108C","YOL116W","YOR028C","YOR032C","YOR047C","YOR066W","YOR113W","YOR140W","YOR162C","YOR172W","YOR230W","YOR290C","YOR337W","YOR344C","YOR358W","YOR372C","YOR380W","YPL038W","YPL049C","YPL075W","YPL089C","YPL128C","YPL133C","YPL139C","YPL177C","YPL202C","YPL230W","YPL248C","YPL254W","YPR008W","YPR009W","YPR065W","YPR104C","YPR199C"
"YIL157C",0,0,0.000417311933097711,0.00158317593386502,0,0,0,0,-0.000368852301958662,-0.0014014257153719,-0.000509734501969893,0,0,0.000718657624360234,0,0,0.00145675319091078,0,0,0.00589148530964323,0,0.00157168264396395,0,0,-0.000279868070116935,0,0.000220134409245933,0,0,0.00169885610072404,0.0013301813576715,-0.000193260568875063,0.000229885070986064,0,0,0.000865144019119733,0.00130112596091824,0,-9.78182685003412e-05,-0.00104122404630073,0,-7.94847752823717e-05,-0.00086788275211466,0,-0.00300115845723234,0,0,0.000348939373181885,0,-0.00173178354902739,-0.00310759607045731,0,0,0,-0.00215248993208278,0.00280418369673691,0,0,0.00258300605751825,0,0,0,-2.58447555397593e-05,0,0,0,-0.000666397070488626,0,0,0,0.000456238620281898,-0.000789404297748862,0,0.000751105023007474,0,-0.00123137462813329,-0.000185102646789442,0.00326031317611509,0,0.00274289011037841,-3.49157567285378e-06,0,-0.000634788814079512,0,0,0,0,0.00112631925777124,0,0.00241386001881567,0,0,0.00222480821289122,0.000681975720416392,0,7.40541881464504e-05,0,0.000952138840827167,0.00492890036275536,0,7.212413284647e-06,0,-0.000112420219846169,0,-0.00181305171350497,8.30481905073188e-05,-0.00286281152632903,0.00345260894254185,0.000224623810055377,-0.000509350089200666,0,0,0,0,0,-0.00130833284752162,0,0.000570752561779564,0.00020554984007266,0,0.000358185998780837,0,0,0,0,0.000107010715798316,0.000327058518176909,-0.00172262612984004,0,0,0,0,0.000224673391626416,0,0,0,0,0.00210378292596541,-0.00111969345108407,0.000796089384064813,0,0,-0.000405390228599506,-0.000331219582661133,-0.000522146759900548,0,-0.000217479600510341,0.00094365499411346,0,0.0031979495101778,-4.20489071849612e-05,-0.000272840283431432,0,-0.00103157624710979,0,0,-0.00277605318471875,0,-0.00264147008779138,-0.000587272696750822,0.000620139540976912,0,0,0,-0.00191051549969933,0,0,0,0,0,0,0,-0.000660503701799048,0,-0.000860493826552174,-0.000439574502577461,0,0,0,-0.00173157566275955,0.000983329094378233,0,0,-0.00176314579320869,0.00170820514411951,0,0,0,0,0.00070213397011014,0,0,-0.00855637665583122,0,0,0,0,0.00776998047574104,0.00648300977977068,0,-0.00241440699679057,0,-0.00228040932518393,0.00312727349402075,-0.00108210092283757,0,0.000103142198226813,0,0.00076013151045002
"YIL158W",-8.80614823987669e-05,-8.28067788910295e-05,0.00049092843132243,0,0.001376874517875,0,0.000216436049660721,0,0,-0.00155753910810935,-0.000170310554907272,0,0,0.000651246162255743,0,0,0.00057511377168202,0.00108471768582984,-0.000144162517916353,0,0,0.00304306376578361,0,0,-0.000511370136811712,0,0,0,0,-0.000433411812995332,0.000821137423113576,0,0,0,0,0,0.00299929576716629,0,0.000317082401276198,-0.000628681561623214,-0.000213178370591919,-0.000136566505920865,0,0,-0.00228110394177069,-3.01421617398755e-05,0.00140541315437196,-0.00022176043504139,-0.00210482726274472,-0.00101106484212383,0,-0.0019355986052592,0,0,-0.00256853523103335,0.00353909228078935,-3.04905335904508e-05,-1.95813851595174e-05,-0.00083412429011501,0,0,0,0,-0.00180326009467775,0,0,-0.000937313593938361,-0.000177262466602675,0.000533352718963103,0,-0.000257054051726626,0,0.00108167842569954,0,0,-0.0104697533208211,-3.07538324252494e-05,0.000928758022530142,0,-0.00129294239734356,-0.00147022374265229,0,0,0,0,-5.11066770035258e-06,-0.000238025659986533,0,0,0,0,0,0.000818463077660918,0,0,0,0,0.00543612608322491,0.00638905044846074,0,0,0,-0.000517107829380124,0,0,0.000812068975542178,-0.000444118793053698,0.00145070659498383,-0.000470556930999463,0.000925403733781751,0.000206144414543962,0,0,-0.000329050621928404,0,-0.00171625732599279,2.51836387455783e-05,0,0,0,0.000942577058502226,0,-0.000645803146985907,-0.00027731658622139,0,0,0.000622211350638245,0,0,9.7116171422289e-05,0.00296335514965011,0,0,0.000871920808567022,0,0,-0.000261287799892566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000579640655672468,-0.000138381754603223,0,0.000232140096779773,0,0.00581473627134856,-0.00313895082973463,0,0,0,0,0,-0.00191807552585066,0,0,0.000489926717163051,0.000469258513763975,4.06614236529058e-05,0,0,0,0,0,0,0,-4.59384275631798e-05,0.000248127308204061,-0.000446056260844095,0,0,0,-0.000469735524870837,0,0,0,0,0,-0.00164409931686246,0,0,-0.000689022063844653,0,0,0,0.000975632309254599,0.00109392055524184,0,0,0,-0.000235082775002904,0,0.00277590584507124,-0.00156103450584325,0.00105600225187222,0.000193956463656706,0,0
"YIL159W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23296555081886e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136211031292675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIL161W",0,-4.07963816895282e-05,0,0.00388426065559269,3.90900297678057e-05,0,0.000435609099890443,-0.000917892893401998,0.000135730286933094,0,0,0,-5.20244854473069e-05,0,0.00312243649932617,0.00218847112090311,0.00129579191903024,-0.00119143548188102,-0.000524984794652332,0,0,0,0,-0.000199188175689383,-0.000102374327461117,0.000174725380200289,0,0,0,0,4.87162254950439e-05,0,0,0,0,0,0.000341216769119209,0,-0.000135014225540359,-0.000449034222615074,0,-5.38060960689802e-06,0,0,0,-9.18999487825863e-05,0,0.0027114912062495,-0.00594391112080024,0,0,0,0,0,0.00105811093490388,0.00496648853686668,0,-2.07144754178129e-05,0,-0.00143315218398242,0,0,0,0,0,0,0,-0.000190854015380296,0,0,0,0,0,0,0,-0.00653911387197989,0,0,0,0.000988895569709521,-0.000277279739007027,0,-0.00106080013715902,0.00147278916023481,0,0.000233845473011073,0,0,-0.000642915646056784,0.00630505008561181,0,0,0.000266438128595524,0.000675328387326349,0.000515392921699417,0.00168224324992586,0.000585708985538105,0,0,0,0,2.76728525431542e-05,0,-0.0010178569545406,0,0,0,0.000748024484835195,0,0.00388580216234648,-0.000344410306179158,0,0,0,0,-0.00276541158250878,6.58898066132148e-05,0,0,0,0.00098342594266749,0,0,0,0.000680434871305801,0,0,-0.00179457674959825,0,0,0,0,0,0,0,0,0,0.000548695674628746,0,0,0,0,-0.00030144244312341,0,-0.000946687576584809,0,-0.000191066992133614,0,0,0,-0.000159434003885889,0,0,0,0,0,0,0.000232334220570678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00079639749411083,0,-0.000138924141454353,0,0,0,-0.00122109693555507,0,-0.000349235042322291,0,0,0,-0.00043488558228532,0,0,0,0.00188470064618107,0,0,0,0,0,0,0,0.000392582314759728,0,0,0,0.00354530387992921,0,0,0,0,0
"YIL162W",0,3.18753652784286e-05,0,0,0,0,0,0,0,0,0.00013454557070159,0,0,0,0,0,0.00059805096069784,0.000436360289517617,0,-0.000230615143335665,-0.00259634638914074,0,0,-0.0015261849728753,7.34121122923597e-05,0,0,0.00368163224097671,0,0.00213118100448293,0.000233347809906866,0,-0.00061534714546276,0.000280147766419088,0,0,0,0,-0.000532871359945165,-6.50935694871629e-06,0,6.39860400708978e-05,0.00117476957920705,0,-0.000135869319380764,0,0,0,-0.00374310078376885,0,0,0,0,0,0,0,-4.52375910513872e-05,0,0,0,0.000701039948096959,0,0,0,0,0,0,-8.41451120643965e-05,0.00223940389613132,0,0,0,-0.000470581662811478,0,-0.000763542458411216,0,0,0,0,0,0,0.000232628305769153,0,0,0,-0.000125159639833558,0,0,1.64858238559683e-05,-0.000808840253561459,-0.000160090511519157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151816468218513,0,0.0013759313681773,0,0,0,0,0,0,0,0,0,-0.000321142634739532,0.000142639942063072,0,0,0,0.000659528827674384,0,0,0,0,0,0,-0.000201856705079784,0,0,0.00114327597884894,0,0,0,0,0,0,0,0,0,-0.000452410017987162,0,0,0,0,0,0,0.000554561221318278,0,0,0,0,0,0,0,0,0,0,0,0,0.00100757991990075,0,0,0,0,0,-0.00080214973191515,0.000199268012980558,0,-0.000329262429472594,0,0,0,-0.00427474625987388,0,0.00014458433210171,0.000437603290900907,-0.000644339256645493,0.00111270204406337,0,0,0,0,5.11380750065583e-05,0,0,0,0.00601130712202848,0,0.000721302168148183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIL173W",0,-9.74173373276374e-05,0,-0.00323346042330559,0,0,0.000711485366836325,0,0,0.00157991856877054,0,0,0,0,0,0,0.000498193503570603,0.000273935006919256,0.0014558883807634,-0.00715456942216319,0.00236930117546083,4.78749366315293e-05,0,0.000502027264793082,-7.61314649166632e-05,0,0.00227026337474232,0,0,0,0.00286427217071348,-0.000652298051081634,-0.000601058075451093,0.00026492409761346,0,0.00186054655932086,-0.00100412012239904,0,-0.000982402178398238,0,0,0,0,0.000293676247173635,0,0,0,0.00519595615059335,-0.00865751428464762,0.00207344763779066,0.00259067701153667,0,0,0,0.00142505420959612,0.00434862539132084,-0.000152885237165678,-5.46154903636433e-05,-0.00158510937077274,0,0.000919539459339915,0,-0.000246272843195766,0,0,0,-0.00184588244886345,0.000128719167965074,-0.000298712669848219,0,0.00173802426613776,0,0,0,0.000669299405785389,0.00893802221332307,0.000271552896541052,-0.00836294753003909,-0.000464624439019513,0.00361015969116466,0.000467527191674383,0,0.000420000605465683,-0.000484404407949253,0,-8.49969970343969e-05,-0.00162939887211323,0.000294296187721031,0,-0.00196923679902343,0,-0.000396107088148065,0.000185921767592031,0.000898031653794598,-0.000439456648336831,0.00325499987372716,0.000158243642758967,0,-0.00405775063923726,0,1.75992558562207e-05,-0.000337948501421572,0.00259899711412748,0.000619812353266825,0,0,0.000380443206025582,0,0.00339355180133956,0.0112290078515493,0,9.49080088255337e-05,-0.00181489344673416,0,-0.000467110205040708,-0.0013037508342993,-0.000304220137926761,0,0.000177519224496853,0,0,0,0,-0.000796310093873924,0,0,0.000538517432740429,0,0,0.000264125806355664,0,0,0,0,-0.000151049719517034,0,0.000200942450601717,0.00069092613438932,0,0.00429674507930441,0,-0.00224236971439914,0,0.00438470565007646,0,0,-0.000850588790230087,-0.00126912909016787,0,0,0,-8.4690240014828e-05,0,-0.00102745160683471,-0.000374664814086596,0,0,0,0,-0.000171156659443671,0,0,-0.00165942421426634,0,0.000938475038737396,0,0,0.000421841024448632,-0.000472948862283546,0,0,-0.0016269451585155,0.00163628657808223,0,0.00128391151589858,0,-0.000700497415872497,0.000871149483493106,0,0.00325780929491399,0,-0.00604519017917801,-0.000629043123292912,-0.00193173485526417,0.00105371334229704,0,0,0,-0.000897510321375602,0.00551187436192525,0,-0.00362443795093278,0,-0.00112820877369897,-0.0024103561663684,0,0,0,0,0.000358568872695272,0,0,0.00243729889121499,0,0.00100082410554139,-0.00422066281933163,0,0,0.000378102382448158
"YIR001C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175387117272864,0,0,0,0,0.000168403215047445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIR003W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21688629007282e-05,0.000109619091553169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIR004W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012134674275017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217137279323112,0,0,0,0,0,0,0,0,0,0
"YIR006C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11815837322049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIR007W",0,3.36982732074592e-05,0,-0.000676700287140621,0,0.00210140321995367,0.00238834568840961,0,0.000511743244523511,-0.000926113399009755,0,0,0,0.00187477313278758,0.000155941896359254,0.00425156816372706,0.00158376964928613,7.21612201469593e-05,-0.00253065177637009,0,0.000181204106417987,0,0,0.000584464900965667,-0.000276038092751575,0,0.00140254616478564,4.4643473755211e-05,0,0,0,0,0,0,0,0.00101281386918159,0.00131745567916217,0,-0.000778534041829392,-0.00026220448008264,0.00202988591447909,-0.000235785398658528,0,0,-0.00157099920995636,0,0,-0.00224034698189567,0,-6.05905581458611e-05,0.00202034763162206,0,0.000345965583411361,0,-0.0040796678758023,0.000948462968707825,0,-0.000340853730347647,0,0,0.000623097130084704,0.0015900349327958,-0.000132895201481286,0,0,0.00137246921750316,-0.000412434259115366,-0.00015149574121104,0.000422293069661035,-0.00187999312253813,0,0,0,0.00128621253952885,9.93209914230716e-05,-0.000320671875359349,-9.61410416652884e-05,0,0,0,-0.00121446671526399,0,0.000264092008602759,0,-0.00149725786283568,-0.000219070980652796,0,0,0,0,0.000115471820604513,0,0.00147981569895422,0.00210057101340131,7.79037795094926e-05,0,0,-0.000625010315263302,0,0,0,-0.000246162945876756,0,0,-0.000202804239919098,0,0,0,0,0.0100942424414297,0.000183592952149581,0,-0.00121287922113804,0,-0.00101849755995153,0,0,0.00136368983877913,-8.73959145197251e-05,5.83473051075902e-05,0.000591854128373502,0.00141890146284677,0,0,0,0,-1.66010927931418e-05,0,0.000990401563545455,5.38433062496778e-05,0.000970260912889137,0,0,0,-0.00101274743086869,0,0,0,0,0,0,0.000161479227746405,-0.00172741402974773,0,0,-0.00129867210838609,0,0,0,0,0,-0.000431514318764411,0,-0.00390088977058447,0.000306327958793166,0,0,0.00871791609911782,-0.00459021741931185,0,0,0,0.00360723163391287,0,0,-0.00173870371364135,0,0,0,0,0,0.00177151310357484,0,-0.000763013463036613,0,-0.00373758948538535,0,-0.000390945288330558,0,-0.0011260635917549,0.000424319931221853,0,0.000963913560039049,-0.00161149365875948,0,0.00013852899062182,0,0,0,0,0,0,-0.0102637560301126,0,0,0.000522793923843508,0.00231904338978225,0.00150747719439963,0,0,0,-0.00043644674005945,0,0,-0.000616775236360309,0,0,0,0.000908249481198406
"YIR008C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170508168897748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571268531991692,0,0,0,0,0
"YIR010W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88092001419581e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102497215887406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89745131545795e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIR011C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95181894881884e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIR012W",0,-1.29871067188316e-05,-0.000836142697433754,0,0.00407110796882239,0,0,0,0,-0.00117531416956155,-1.31298897450834e-05,0,0,0.000867066593965953,0,-0.000841457202857741,0.00130614750479189,0,0,0,0,0,0,-0.000434688118615686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172512826003663,-0.000246209970033534,-0.00294272968056867,1.20754294736386e-05,0,-0.000295799146277223,-0.000601840157974881,0,0,0,0,-0.000569425399666617,0,0,0,0,0,0,0.00479696379775349,0,0.000190794833216484,0.00181562807936607,-0.00098670942099887,0,0,0,0,0,0,0.000740804213455589,-0.000209170870845059,0,0.00237546764965183,0,0,0,0,0.000113190677653859,0,0,0,0,-0.000387491445532357,-0.00072466053041136,0,-0.000636837546197221,0,0.00228364082416972,0,0,0,0,0.00251814245706373,-0.000872521095673538,1.40690784259924e-05,0.000177996206754772,0,0,0,3.76971065666532e-05,0.00211357676196799,0.00140726877954982,0,0.000194430910685605,0,-0.00348405504411939,-0.00029198516855992,0,0,0,0,0,0.000319726418112975,0,0.00108788223534581,0,0,0,-0.000766767222454173,0,0,0,0.000356839947328675,7.64307135367583e-05,0,0,0,0,0.00810679387411391,0,0,0,0,0,-0.00326016049924312,-0.000825289014037471,0,0,0,0,0,-2.09645505292757e-07,0,0,0,-1.54135838345823e-05,0,0,0.0033616873511584,-2.97489004060584e-05,0,0,0,0,-0.000102455546508747,0,0,0,0,-0.000747242576150618,0,-0.00428324792930745,-0.0011801466970299,0,0,0,0,0,0,0.00114242941040275,0.000615845933768424,0,0.000354603213633456,0,0,0,0,0,-0.00244103544219694,0,0,0,0,0,0,0,0,0,0,0,0,8.07270262349573e-05,0,0,0,-0.00848378341295535,0,0,0,0,0,0.000648080530544954,0,0,0,0,0.000127622632157565,-0.000489033576730252,7.10568240253186e-05,0,0,0
"YIR014W",0,-3.06522075343684e-05,0,-0.00243969772831193,-0.000714743048016362,0,0.00151155116927975,0,0,0,-0.000146158564269192,0,0,0,0,0.00154597596941449,0,0,-0.000606778752257918,0,0.0018458943686765,0,-0.000474634809055769,0,-0.000413644072646621,0,0,0,0,0,0.000512281650515757,3.94319099116107e-05,0,-0.000866496586941597,0.00010263350594572,0.00045710291401277,0.000368915609669552,0.000829636644902939,-0.000462081551003654,0,-0.000139112834693,-0.000314820473364048,0,-0.000978659806176488,0,0,0,0,-0.000467346943744209,-0.00143873711351732,-1.14334417052151e-05,-1.05355103746739e-06,0,0.00223433123753792,0,0,0,-0.000121372966264653,0,0,-6.94206906916438e-05,0,0.000115074708371911,-0.000149867146667328,-0.000786398098837964,0.00134713288320771,0.00094167314177632,-6.70370761716625e-06,0,0,0,0,0,0,0,-0.00496129617626422,-0.000440633113294102,0,0,-0.00133372255951184,0.000897164227197804,0,0,0.000836127438829248,0,0,0,-6.38650774560732e-05,0,0,0,-0.000346379282031348,0.000176708559599121,0.00195381730787862,0,0,0,0,0.00787226169789441,-0.00028180630025465,0,0,-0.000634475925216712,0,0,0,0,0.000698332415213688,0,0,0.000296223187834771,0,0,0,-0.000489232738050478,-2.12244585421924e-05,0,0,-4.30380827281218e-05,0,0,0,0,0,0,-0.00312083464540453,0,0.00169442745003389,-0.000875496785405216,0.000322847434635963,0,0,0,-0.000911696915673047,0.000286611051729538,0.000173604944843939,0,0,0,-0.00159474939588385,0,-0.00164578726455705,9.14671478026496e-06,0,0,0,5.85220799858186e-05,0.002374167749384,0,0.00151825123744939,-0.000809800943149933,-0.000202127541820138,-0.00272040345989096,-0.00136284781343634,0,0,0,0.00240011136186807,0.000776826368641582,0,0.00184796177677449,0,0,5.82069704536923e-05,-0.00104259532326878,0,0,6.44402376560872e-07,0,0,0,0,-0.000218053953464686,0,0,-0.002334235639057,0,0,0.000250546324059234,0,0,0.00549691706035107,-0.000203407197357101,0,-0.000506512833931212,0,0.00147523825288239,0,-7.55884941013041e-05,0,0,0.00277666243261713,-0.000422465473646162,0,-0.000127852501969464,-0.000511790745044633,0,0,0,0,-0.000306734077212361,0,0,0,0,-0.000855949386638479,0,0,0
