Uniprot_ID;Gene_ID;Gene;Function;Essentiality_Y_N;Essentiality_0_1;Essentiality_0_1keeping;Essentiality_0_11notkeeping
P42623;b3105;yhaJ;Hypothetical transcriptional regulator yhaJ;N;0;0;0
P42624;b3106;yhaK;Hypothetical protein yhaK;X;0;0;0
P42625;b3107;yhaL;Hypothetical protein yhaL;?;0;0;0
P42626;;yhaM;Hypothetical protein yhaM;N;0;0;0
P42627;b3109;yhaN;;N;0;0;0
P42628;b3110;yhaO;Hypothetical transport protein yhaO;N;0;0;0
P42901;b3130;yhaV;Hypothetical protein yhaV;N;0;0;0
P03843;b3170;yhbC;Hypothetical protein yhbC;E;1;1;0
P28636;b3184;yhbE;Hypothetical transport protein yhbE;N;0;1;1
P31220;b3201;yhbG;Probable ABC transporter ATP-binding protein yhbG;E;1;1;0
P31221;b3203;yhbH;Probable sigma(54) modulation protein;N;0;0;0
P33995;b3205;yhbJ;Hypothetical protein yhbJ;N;0;0;0
P38685;b3200;yhbN;Protein yhbN precursor;X;0;0;0
P45470;b3153;yhbO;Hypothetical protein yhbO;?;0;0;0
P45471;b3154;yhbP;Hypothetical protein yhbP;E;1;1;0
P45472;b3155;yhbQ;Hypothetical protein yhbQ;E;1;1;0
P45473;b3156;yhbS;Hypothetical acetyltransferase yhbS (EC 2.3.1.-);E;1;1;0
P45474;b3157;yhbT;Hypothetical protein yhbT;N;0;0;0
P45527;b3158;yhbU;Putative protease yhbU precursor (EC 3.4.-.-);N;0;0;0
P45475;b3159;yhbV;Hypothetical protein yhbV;N;0;0;0
P45529;b3160;yhbW;Hypothetical protein yhbW;N;0;0;0
P42640;b3173;yhbX;Outer-membrane protein yhbX precursor;N;0;0;0
P42550;b3180;yhbY;Hypothetical protein yhbY;N;0;0;0
P42641;b3183;yhbZ;Hypothetical GTP-binding protein yhbZ;E;1;1;0
P28722;b3215;yhcA;Hypothetical fimbrial chaperone yhcA precursor;X;0;0;0
P39436;b3233;yhcB;Hypothetical protein yhcB;N;0;0;0
P45476;b3211;yhcC;Hypothetical protein yhcC;N;0;0;0
P45420;b3216;yhcD;Hypothetical outer membrane usher protein yhcD precursor;N;0;0;0
P45421;b3217;yhcE;Hypothetical protein yhcE;N;0;0;0
P45422;b3219;yhcF;Hypothetical protein yhcF precursor;E;1;1;0
P45423;b3220;yhcG;Hypothetical protein yhcG;N;0;0;0
P45424;b3221;yhcH;Hypothetical protein yhcH;N;0;0;0
P45425;b3222;yhcI;Hypothetical protein yhcI;N;0;0;0
P45426;b3223;yhcJ;Hypothetical protein yhcJ;N;0;0;0
P45427;b3226;yhcK;Hypothetical transcriptional regulator yhcK;E;1;1;0
P46442;b3232;yhcM;Hypothetical protein yhcM;N;0;0;0
P46477;b3238;yhcN;Hypothetical protein yhcN precursor;?;0;0;0
P46480;b3239;yhcO;Hypothetical protein yhcO;E;1;1;0
P46481;b3240;yhcP;Hypothetical protein yhcP;N;0;0;0
P46482;b3241;yhcQ;Hypothetical protein yhcQ;N;0;0;0
P46478;b3242;yhcR;Hypothetical protein yhcR;N;0;0;0
P45691;b3243;yhcS;Hypothetical transcriptional regulator yhcS;N;0;0;0
P13518;b3252;yhdA;Hypothetical protein yhdA;N;0;0;0
P25536;b3248;yhdE;Maf-like protein yhdE;N;0;0;0
P25717;b3260;yhdG;Hypothetical protein yhdG;N;0;0;0
P26646;b3253;yhdH;Protein yhdH;X;0;0;0
P28638;b3262;yhdJ;Hypothetical adenine-specific methylase yhdJ (EC 2.1.1.72);N;0;0;0
P36675;;yhdL;Hypothetical protein yhdL;?;0;0;0
P36677;b3293;yhdN;Hypothetical protein yhdN;X;0;0;0
P46474;b3245;yhdP;Hypothetical protein yhdP;N;0;0;0
P46476;b3246;yhdR;Hypothetical protein yhdR precursor;N;0;0;0
P45566;b3257;yhdT;Hypothetical protein yhdT;X;0;0;0
P45764;b3263;yhdU;Hypothetical protein yhdU;N;0;0;0
P45765;b3267;yhdV;Hypothetical protein yhdV;N;0;0;0
P45766;b3268;yhdW;Putative amino-acid ABC transporter binding protein yhdW precursor;N;0;0;0
P45767;b3269;yhdX;Hypothetical amino-acid ABC transporter permease protein yhdX;X;0;0;0
P45768;b3270;yhdY;Hypothetical amino-acid ABC transporter permease protein yhdY;N;0;0;0
P45769;b3271;yhdZ;Hypothetical amino-acid ABC transporter ATP-binding protein yhdZ;N;0;0;0
P45530;b3343;yheL;Hypothetical protein yheL;E;1;1;0
P45531;b3344;yheM;Hypothetical protein yheM;E;1;1;0
P45532;b3345;yheN;Hypothetical protein yheN;E;1;1;0
P45533;b3346;yheO;Hypothetical protein yheO;N;0;0;0
P45534;b3351;yheR;Putative NAD(P)H oxidoreductase yheR (EC 1.6.99.-);N;0;0;0
P45535;b3352;yheS;Hypothetical ABC transporter ATP-binding protein yheS;N;0;0;0
P45524;b3353;yheT;Hypothetical protein yheT;N;0;0;0
P45536;b3354;yheU;Hypothetical protein yheU;N;0;0;0
P56622;;yheV;Hypothetical protein yheV;X;0;0;0
P24246;b3356;yhfA;Hypothetical protein yhfA;X;0;0;0
P21229;b3364;yhfC;Hypothetical protein yhfC;N;0;0;0
P45537;b3358;yhfK;Hypothetical protein yhfK;N;0;0;0
P45538;b3369;yhfL;Hypothetical protein yhfL;X;0;0;0
P45539;b3370;yhfM;Hypothetical transport protein yhfM;N;0;0;0
P45540;b3371;yhfN;Hypothetical protein yhfN;N;0;0;0
P45541;b3372;yhfO;Hypothetical protein yhfO;N;0;0;0
P45542;b3373;yhfP;Hypothetical protein yhfP;N;0;0;0
P45543;b3374;yhfQ;Hypothetical sugar kinase yhfQ;E;1;1;0
P45544;b3375;yhfR;Hypothetical transcriptional regulator yhfR;N;0;0;0
P45545;b3376;yhfS;Hypothetical protein yhfS;N;0;0;0
P45546;b3377;yhfT;Hypothetical protein yhfT;X;0;0;0
P45547;b3378;yhfU;Hypothetical protein yhfU;N;0;0;0
P45549;b3380;yhfW;Hypothetical protein yhfW;N;0;0;0
P45550;b3381;yhfX;Hypothetical protein yhfX;N;0;0;0
P45551;b3382;yhfY;Hypothetical protein yhfY;N;0;0;0
P45552;b3383;yhfZ;Hypothetical protein yhfZ;N;0;0;0
P31667;b3411;yhgA;Hypothetical protein yhgA;N;0;0;0
P45804;b3402;yhgE;Hypothetical protein yhgE;N;0;0;0
P46837;b3407;yhgF;Protein yhgF;N;0;0;0
P46845;b3410;yhgG;Hypothetical protein yhgG;?;0;0;0
P46846;b3413;yhgH;Hypothetical protein yhgH;N;0;0;0
P46847;b3414;yhgI;Protein yhgI;N;0;0;0
;b3420;yhgK;;N;0;0;0
P46851;b3434;yhgN;Hypothetical protein yhgN;N;0;0;0
P23850;b3448;yhhA;Hypothetical protein yhhA precursor;N;0;0;0
P10120;b3465;yhhF;Putative methylase yhhF (EC 2.1.1.-);E;1;1;0
P28911;b3483;yhhH;Hypothetical protein yhhH;X;0;0;0
Q47678;;yhhI;H repeat-associated protein in rhsB-pit intergenic region (orf-h), YhhI protein;N;0;0;0
P28912;b3484;yhhI;H repeat-associated protein yhhI;N;0;0;0
P31993;b3485;yhhJ;Hypothetical protein yhhJ;X;0;0;0
P37613;b3459;yhhK;Hypothetical protein yhhK;N;0;0;0
P37614;b3466;yhhL;Hypothetical protein yhhL;E;1;1;0
P37615;b3467;yhhM;Hypothetical protein yhhM;E;1;1;0
P37616;b3468;yhhN;Hypothetical protein yhhN;N;0;0;0
P37619;b3471;yhhQ;Hypothetical protein yhhQ;X;0;0;0
P37621;b3473;yhhS;Hypothetical protein yhhS;N;0;0;0
P37622;b3474;yhhT;Hypothetical protein yhhT;N;0;0;0
P37623;b3475;yhhU;Hypothetical protein yhhU;?;0;0;0
P46852;b3439;yhhW;Protein yhhW;N;0;0;0
P46853;b3440;yhhX;Putative oxidoreductase yhhX (EC 1.-.-.-);N;0;0;0
P46854;b3441;yhhY;Hypothetical acetyltransferase yhhY (EC 2.3.1.-);N;0;0;0
P46855;b3442;yhhZ;Hypothetical protein yhhZ;N;0;0;0
P26606;b3508;yhiD;Hypothetical protein yhiD;X;0;0;0
P29688;b3512;yhiE;Hypothetical protein yhiE;N;0;0;0
P37195;b3507;yhiF;Hypothetical transcriptional regulator yhiF;N;0;0;0
P37624;b3486;yhiH;Hypothetical ABC transporter ATP-binding protein yhiH;N;0;0;0
P37626;b3487;yhiI;Hypothetical protein yhiI precursor;N;0;0;0
P37627;b3488;yhiJ;Hypothetical protein yhiJ;N;0;0;0
P37628;b3489;yhiK;;N;0;0;0
P37629;;yhiL;Hypothetical protein yhiL;N;0;0;0
P37630;b3491;yhiM;Hypothetical protein yhiM;N;0;0;0
P37631;b3492;yhiN;Hypothetical protein yhiN;?;0;0;0
P36837;b3496;yhiP;Hypothetical transporter yhiP;N;0;0;0
P37633;b3497;yhiQ;Hypothetical protein yhiQ;N;0;0;0
P37634;b3499;yhiR;Hypothetical protein yhiR;N;0;0;0
P37635;b3504;yhiS;Hypothetical protein yhiS;N;0;0;0
P37636;b3513;yhiU;Hypothetical lipoprotein yhiU precursor;N;0;0;0
P37637;b3514;yhiV;Hypothetical protein yhiV;N;0;0;0
P37638;b3515;yhiW;Hypothetical transcriptional regulator yhiW;N;0;0;0
P37197;b3518;yhjA;Probable cytochrome C peroxidase (EC 1.11.1.5);X;0;0;0
P37640;b3520;yhjB;Hypothetical transcriptional regulator yhjB;X;0;0;0
P37641;b3521;yhjC;Hypothetical transcriptional regulator yhjC;X;0;0;0
P37642;b3522;yhjD;Hypothetical protein yhjD;X;0;0;0
P37643;b3523;yhjE;Hypothetical metabolite transport protein yhjE;N;0;0;0
P37645;b3524;yhjG;Hypothetical protein yhjG;N;0;0;0
P37646;b3525;yhjH;Hypothetical protein yhjH;N;0;0;0
P37648;b3527;yhjJ;Protein yhjJ precursor;N;0;0;0
P37649;b3529;yhjK;Protein yhjK;N;0;0;0
P37650;b3530;yhjL;Hypothetical protein yhjL;N;0;0;0
P37652;b3532;yhjN;Hypothetical protein yhjN precursor;N;0;0;0
P37653;b3533;yhjO;Hypothetical protein yhjO;N;0;0;0
P37655;b3534;yhjQ;Hypothetical protein yhjQ;N;0;0;0
P37656;b3535;yhjR;Hypothetical protein yhjR;N;0;0;0
P37657;b3536;yhjS;Hypothetical protein yhjS;N;0;0;0
P37658;b3537;yhjT;Hypothetical protein yhjT;X;0;0;0
P37659;b3538;yhjU;Hypothetical protein yhjU;N;0;0;0
P37660;b3539;yhjV;Hypothetical transport protein yhjV;N;0;0;0
P37661;b3546;yhjW;Membrane-protein yhjW;N;0;0;0
P37662;b3547;yhjX;Hypothetical protein yhjX;N;0;0;0
P37663;b3548;yhjY;Hypothetical protein yhjY;N;0;0;0
P11287;b3562;yiaA;Hypothetical protein yiaA;N;0;0;0
P11286;b3563;yiaB;Hypothetical protein yiaB;N;0;0;0
P37664;b3550;yiaC;Hypothetical acetyltransferase yiaC (EC 2.3.1.-);N;0;0;0
P37665;b3552;yiaD;Hypothetical lipoprotein yiaD precursor;N;0;0;0
P37667;b3554;yiaF;Hypothetical protein yiaF;?;0;0;0
P37668;b3555;yiaG;Hypothetical protein yiaG;N;0;0;0
P37669;b3561;yiaH;Hypothetical protein yiaH;N;0;0;0
P37671;b3574;yiaJ;Hypothetical transcriptional regulator yiaJ;N;0;0;0
P37672;b3575;yiaK;Hypothetical oxidoreductase yiaK (EC 1.1.1.-);N;0;0;0
P37673;b3576;yiaL;Hypothetical protein yiaL;N;0;0;0
P37674;b3577;yiaM;Hypothetical protein yiaM;N;0;0;0
P37675;b3578;yiaN;Hypothetical protein yiaN;?;0;0;0
P37676;b3579;yiaO;Putative ABC transporter periplasmic binding protein yiaO precursor;N;0;0;0
P37681;b3584;yiaT;Putative outer membrane protein yiaT precursor;N;0;0;0
P37682;b3585;yiaU;Hypothetical transcriptional regulator yiaU;N;0;0;0
P37683;b3586;yiaV;Hypothetical protein yiaV precursor;N;0;0;0
P37684;b3587;yiaW;Hypothetical protein yiaW;N;0;0;0
P37686;b3589;yiaY;Probable alcohol dehydrogenase (EC 1.1.1.1);N;0;0;0
P24172;b3594;yibA;Hypothetical protein yibA;E;1;1;0
P11290;b3615;yibD;Putative glycosyl transferase yibD (EC 2.-.-.-);N;0;0;0
P32105;b3592;yibF;Hypothetical GST-like protein yibF;N;0;0;0
P32106;b3596;yibG;Hypothetical protein yibG precursor;E;1;1;0
P32107;b3597;yibH;Hypothetical protein yibH;X;0;0;0
P32108;b3598;yibI;Hypothetical protein yibI;X;0;0;0
P32109;b3595;yibJ;Hypothetical protein yibJ;N;0;0;0
P33899;b3606;yibK;Hypothetical tRNA/rRNA methyltransferase yibK (EC 2.1.1.-);N;0;0;0
P36564;b3602;yibL;Hypothetical protein yibL;X;0;0;0
P37688;b3611;yibN;Hypothetical protein yibN;N;0;0;0
P37689;b3612;yibO;2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1);N;0;0;0
P37690;b3613;yibP;Hypothetical protein yibP;N;0;0;0
P37691;b3614;yibQ;Hypothetical protein yibQ precursor;N;0;0;0
P23839;b3644;yicC;Protein yicC;X;0;0;0
P27432;b3654;yicE;Putative purine permease yicE;N;0;0;0
P25772;b3647;yicF;Hypothetical DNA ligase-like protein yicF;N;0;0;0
P31432;b3646;yicG;Hypothetical protein yicG;N;0;0;0
P31433;b3655;yicH;Hypothetical protein yicH;N;0;0;0
P31434;b3656;yicI;Putative family 31 glucosidase yicI;N;0;0;0
P31435;b3657;yicJ;Hypothetical symporter yicJ;N;0;0;0
P31437;b3660;yicL;Hypothetical transport protein yicL;X;0;0;0
P31438;b3662;yicM;Hypothetical protein yicM;X;0;0;0
P31439;b3663;yicN;Hypothetical protein yicN;N;0;0;0
P31440;b3664;yicO;Hypothetical protein yicO;N;0;0;0
P31441;b3665;yicP;Probable adenine deaminase (EC 3.5.4.2);N;0;0;0
P09997;b3697;yidA;Hypothetical protein yidA;N;0;0;0
P09996;b3698;yidB;Hypothetical protein yidB;N;0;0;0
P25714;b3705;yidC;60 kDa inner-membrane protein;?;0;1;1
P22847;;yidD;Hypothetical protein yidD;?;0;0;0
P29211;b3685;yidE;Hypothetical membrane protein yidE;N;0;0;0
P31443;b3674;yidF;Hypothetical protein yidF;?;0;0;0
P31444;b3675;yidG;Hypothetical protein yidG;N;0;0;0
P31445;b3676;yidH;Hypothetical protein yidH;N;0;0;0
P31446;b3677;yidI;Hypothetical protein yidI;N;0;0;0
P31447;b3678;yidJ;Putative sulfatase yidJ (EC 3.1.6.-);N;0;0;0
P31448;b3679;yidK;Putative symporter yidK;N;0;0;0
P31449;b3680;yidL;Hypothetical transcriptional regulator yidL;N;0;0;0
P31453;b3684;yidP;Hypothetical transcriptional regulator yidP;E;1;1;0
P31454;b3688;yidQ;Hypothetical protein yidQ precursor;N;0;0;0
P31455;b3689;yidR;Hypothetical protein yidR;N;0;0;0
P31456;b3690;yidS;Hypothetical protein yidS precursor;N;0;0;0
P31461;b3696;yidX;Hypothetical protein yidX;N;0;0;0
P31462;b3710;yidY;Hypothetical transport protein yidY;N;0;0;0
P31463;b3711;yidZ;Hypothetical transcriptional regulator yidZ;N;0;0;0
P26218;b3720;yieC;Putative outer membrane protein yieC precursor;N;0;0;0
P31464;b3712;yieE;Hypothetical protein yieE;N;0;0;0
P31465;b3713;yieF;Hypothetical protein yieF;N;0;0;0
P31466;b3714;yieG;Hypothetical protein yieG;N;0;0;0
P31467;b3715;yieH;Hypothetical protein yieH;N;0;0;0
P31468;b3716;yieI;Hypothetical protein yieI;N;0;0;0
P31469;b3717;yieJ;Hypothetical protein yieJ;N;0;0;0
P31470;b3718;yieK;Hypothetical protein yieK;N;0;0;0
P31471;b3719;yieL;Hypothetical protein yieL;E;1;1;0
P03818;b3745;yieM;Hypothetical protein yieM;N;0;0;0
P31473;b3746;yieN;Hypothetical protein yieN;N;0;0;0
P31474;b3754;yieO;Hypothetical transport protein yieO;N;0;0;0
P31475;b3755;yieP;Hypothetical transcriptional regulator yieP;N;0;0;0
P22787;b3765;yifB;Hypothetical protein yifB;N;0;0;0
P27827;b3764;yifE;Protein yifE;N;0;0;0
P27837;b3795;yifK;Probable transport protein yifK;N;0;0;0
P39166;;yifL;Hypothetical protein yifL;N;0;1;1
P56259;;yifN;Hypothetical protein yifN;N;0;0;0
P23305;b3810;yigA;Hypothetical protein yigA;N;0;0;0
P23306;b3812;yigB;Hypothetical protein yigB;N;0;0;0
P27840;;yigE;Hypothetical protein yigE;N;0;0;0
P27842;b3817;yigF;Hypothetical protein yigF;N;0;0;0
P27843;b3818;yigG;Hypothetical protein yigG;N;0;0;0
P27845;b3820;yigI;Hypothetical protein yigI;?;0;0;0
P27848;b3826;yigL;Hypothetical protein yigL;N;0;0;0
P27849;b3827;yigM;Hypothetical membrane protein yigM;N;0;0;0
P27852;b3834;yigP;Hypothetical protein yigP;N;0;0;0
P27862;b3848;yigZ;Hypothetical protein yigZ;N;0;0;0
P32126;b3858;yihD;Protein yihD;N;0;0;0
P32127;b3859;yihE;Hypothetical protein yihE;N;0;0;0
P32128;b3861;yihF;Hypothetical protein yihF;X;0;0;0
P32129;b3862;yihG;Hypothetical protein yihG;X;0;0;0
P32130;b3866;yihI;Hypothetical protein yihI;N;0;0;0
P32133;b3872;yihL;Hypothetical transcriptional regulator yihL;N;0;0;0
P32134;b3873;yihM;Hypothetical protein yihM;N;0;0;0
P32135;b3874;yihN;Hypothetical protein yihN;X;0;0;0
P32136;b3876;yihO;Hypothetical symporter yihO;N;0;0;0
P32137;b3877;yihP;Hypothetical symporter yihP;N;0;0;0
P32138;b3878;yihQ;Putative family 31 glucosidase yihQ;N;0;0;0
P32139;b3879;yihR;Hypothetical protein yihR;N;0;0;0
P32140;b3880;yihS;Hypothetical protein yihS;N;0;0;0
P32141;b3881;yihT;Hypothetical protein yihT;N;0;0;0
P32142;b3882;yihU;Hypothetical oxidoreductase yihU (EC 1.1.-.-);N;0;0;0
P32143;b3883;yihV;Hypothetical sugar kinase yihV;N;0;0;0
P32144;b3884;yihW;Hypothetical transcriptional regulator yihW;N;0;0;0
P32145;b3885;yihX;Hypothetical protein yihX;N;0;0;0
P32148;b3888;yiiD;Hypothetical protein yiiD;N;0;0;0
P32149;b3889;yiiE;Hypothetical protein yiiE;N;0;0;0
P32150;b3890;yiiF;Hypothetical protein yiiF;X;0;0;0
P32151;b3896;yiiG;Hypothetical protein yiiG;N;0;0;0
P32156;b3901;yiiL;Hypothetical protein yiiL;N;0;0;0
P32157;b3910;yiiM;Hypothetical protein yiiM;N;0;0;0
P32159;b3915;yiiP;Hypothetical protein yiiP;N;0;0;0
P32160;b3920;yiiQ;Hypothetical protein yiiQ precursor;N;0;0;0
P32161;b3921;yiiR;Hypothetical protein yiiR;N;0;0;0
P32162;b3922;yiiS;Hypothetical protein yiiS;N;0;0;0
P32163;b3923;yiiT;Hypothetical protein yiiT;N;0;0;0
P32164;b3928;yiiU;Hypothetical protein yiiU;E;1;1;0
P32167;b3937;yiiX;Hypothetical protein yiiX precursor;N;0;0;0
P27307;b3963;yijC;Hypothetical protein yijC;N;0;0;0
P27308;b3964;yijD;Hypothetical protein yijD;N;0;0;0
P32667;b3943;yijE;Hypothetical transport protein yijE;N;0;0;0
P32668;b3944;yijF;Hypothetical protein yijF precursor;N;0;0;0
Q9Z3C7;b3948;yijI;Hypothetical protein YIJI;X;0;0;0
P32677;b3954;yijO;Hypothetical transcriptional regulator yijO;N;0;0;0
P32678;b3955;yijP;Protein yijP;N;0;0;0
P09162;b4011;yjaA;Hypothetical protein yjaA;N;0;0;0
P09163;b4012;yjaB;Hypothetical acetyltransferase yjaB (EC 2.3.1.-);N;0;0;0
P32680;b3999;yjaG;Hypothetical protein yjaG;?;0;0;0
P32681;b4001;yjaH;Hypothetical protein yjaH;N;0;0;0
P23896;b4030;yjbA;Hypothetical protein yjbA;E;1;1;0
P32683;b4020;yjbB;Hypothetical protein yjbB;N;0;0;0
P32684;b4022;yjbC;Hypothetical protein yjbC;N;0;0;0
P32685;b4023;yjbD;Hypothetical protein yjbD;N;0;0;0
P32686;b4026;yjbE;Hypothetical protein yjbE precursor;N;0;0;0
P32687;b4027;yjbF;Hypothetical lipoprotein yjbF precursor;X;0;0;0
P32688;b4028;yjbG;Hypothetical protein yjbG precursor;X;0;0;0
P32689;b4029;yjbH;Hypothetical lipoprotein yjbH precursor;N;0;0;0
P32690;b4038;yjbI;Hypothetical protein yjbI;?;0;0;0
P32691;b4045;yjbJ;Protein yjbJ;?;0;0;0
P32693;b4047;yjbL;Hypothetical protein yjbL;E;1;1;0
P32694;b4048;yjbM;Hypothetical protein yjbM;E;1;1;0
P32695;b4049;yjbN;Hypothetical protein yjbN;N;0;0;0
P32696;b4050;yjbO;Hypothetical protein yjbO;E;1;1;0
P32698;b4056;yjbQ;Hypothetical protein yjbQ;N;0;0;0
P32699;b4057;yjbR;Protein yjbR;N;0;0;0
P58036;;yjbS;Hypothetical protein yjbS;E;1;1;0
P32700;b4060;yjcB;Hypothetical protein yjcB;X;0;0;0
P32701;b4061;yjcC;Hypothetical protein yjcC;X;0;0;0
P32702;b4064;yjcD;Hypothetical protein yjcD;N;0;0;0
P32703;b4065;yjcE;Putative Na(+)/H(+) exchanger yjcE;N;0;0;0
P32704;b4066;yjcF;Hypothetical protein yjcF;N;0;0;0
P32705;b4067;yjcG;Putative symporter yjcG;N;0;0;0
P32706;b4068;yjcH;Hypothetical protein yjcH;X;0;0;0
P32713;b4078;yjcO;Hypothetical protein yjcO precursor;N;0;0;0
P32714;b4080;yjcP;Hypothetical outer-membrane lipoprotein yjcP precursor;N;0;0;0
P32715;b4081;yjcQ;Hypothetical transporter yjcQ;N;0;0;0
P32716;b4082;yjcR;Hypothetical protein yjcR;N;0;0;0
P32717;b4083;yjcS;Hypothetical protein yjcS;N;0;0;0
P39267;b4110;yjcZ;Hypothetical protein yjcZ;N;0;0;0
P16694;b4109;yjdA;Hypothetical protein yjdA;N;0;0;0
P30845;b4114;yjdB;Hypothetical protein yjdB;N;0;0;0
P36656;b4135;yjdC;Protein yjdC;X;0;1;1
P39269;b4115;yjdE;Hypothetical transport protein yjdE;X;0;0;0
P39270;b4121;yjdF;Hypothetical protein yjdF;N;0;0;0
P39273;b4126;yjdI;Hypothetical protein yjdI;N;0;0;0
P39274;b4127;yjdJ;Hypothetical protein yjdJ;N;0;0;0
P39275;b4128;yjdK;Hypothetical protein yjdK;N;0;0;0
P39276;b4130;yjdL;Hypothetical transporter yjdL;N;0;0;0
P58038;;yjdO;Hypothetical protein yjdO;X;0;0;0
P21498;b4178;yjeB;Hypothetical protein yjeB;N;0;0;0
P31805;b4168;yjeE;Hypothetical protein yjeE;E;1;1;0
P31806;b4167;yjeF;Hypothetical protein yjeF;N;0;0;0
P39277;b4141;yjeH;Hypothetical protein yjeH;N;0;0;0
P39278;b4144;yjeI;Hypothetical protein yjeI precursor;?;0;0;0
P39279;b4145;yjeJ;Hypothetical protein yjeJ;N;0;0;0
P39280;b4146;yjeK;Hypothetical protein yjeK;?;0;0;0
P39282;b4156;yjeM;Hypothetical transporter yjeM;N;0;0;0
P39284;b4158;yjeO;Hypothetical protein yjeO;E;1;1;0
P39285;b4159;yjeP;Hypothetical protein yjeP precursor;N;0;0;0
P39286;b4161;yjeQ;Hypothetical protein yjeQ;X;0;0;0
P39288;b4166;yjeS;Putative electron transport protein yjeS;N;0;0;0
P39289;b4176;yjeT;Hypothetical protein yjeT;?;0;0;0
P33222;b4186;yjfC;Hypothetical protein yjfC;X;0;0;0
P37772;b4231;yjfF;Hypothetical ABC transporter permease protein yjfF;N;0;0;0
P39290;b4180;yjfH;Hypothetical tRNA/rRNA methyltransferase yjfH (EC 2.1.1.-);N;0;0;0
P39291;b4181;yjfI;Hypothetical protein yjfI;N;0;0;0
P39292;b4182;yjfJ;Hypothetical protein yjfJ precursor;N;0;0;0
P39293;b4183;yjfK;Hypothetical protein yjfK;X;0;0;0
P39294;b4184;yjfL;Hypothetical protein yjfL;X;0;0;0
P39295;b4185;yjfM;Hypothetical protein yjfM;X;0;0;0
P39296;b4188;yjfN;Hypothetical protein yjfN;N;0;0;0
P39297;b4189;yjfO;Hypothetical lipoprotein yjfO precursor;N;0;0;0
P39298;b4190;yjfP;Hypothetical protein yjfP;N;0;0;0
P39299;b4191;yjfQ;Hypothetical transcriptional regulator yjfQ;X;0;0;0
P39300;b4192;yjfR;Hypothetical protein yjfR;N;0;0;0
P39307;b4199;yjfY;Hypothetical protein yjfY precursor;X;0;0;0
P39308;b4204;yjfZ;Hypothetical protein yjfZ;N;0;0;0
P26650;b4234;yjgA;Hypothetical protein yjgA;N;0;0;0
P27250;b4269;yjgB;Hypothetical zinc-type alcohol dehydrogenase-like protein yjgB;N;0;0;0
P37163;b4255;yjgD;Hypothetical protein yjgD;X;0;0;0
P39330;b4243;yjgF;Protein yjgF;E;1;1;0
P76807;b4247;yjgG;HYPOTHETICAL 12.8 kDa PROTEIN IN PYRL-ARGI INTERGENIC REGION;N;0;0;0
P39332;b4248;yjgH;Hypothetical protein yjgH;N;0;0;0
P39333;b4249;yjgI;Hypothetical oxidoreductase yjgI (EC 1.-.-.-);N;0;0;0
P39334;b4251;yjgJ;Hypothetical protein yjgJ;E;1;1;0
P39335;b4252;yjgK;Protein yjgK;N;0;0;0
P39336;b4253;yjgL;Hypothetical protein yjgL;N;0;0;0
P39337;b4256;yjgM;Hypothetical acetyltransferase yjgM (EC 2.3.1.-);X;0;0;0
P39338;b4257;yjgN;Hypothetical protein yjgN;N;0;0;0
P39340;b4261;yjgP;Hypothetical protein yjgP;E;1;1;0
P39341;b4262;yjgQ;Hypothetical protein yjgQ;E;1;1;0
P39342;b4263;yjgR;Hypothetical protein yjgR;N;0;0;0
Q9Z3A0;b4274;yjgW;Hypothetical protein YJGW;N;0;0;0
P39349;;yjgX;Hypothetical protein yjgX precursor;X;0;0;0
P39350;b4276;yjgY;;X;0;0;0
P39351;b4277;yjgZ;Hypothetical protein yjgZ;N;0;0;0
P39372;b4311;yjhA;Hypothetical protein yjhA precursor;N;0;0;0
P39352;b4279;yjhB;Hypothetical metabolite transport protein yjhB;N;0;0;0
P39353;b4280;yjhC;Hypothetical oxidoreductase yjhC (EC 1.-.-.-);N;0;0;0
P39354;b4281;yjhD;Hypothetical protein yjhD;N;0;0;0
P39357;b4296;yjhF;Hypothetical permease yjhF;N;0;0;0
P39358;b4297;yjhG;Hypothetical protein yjhG;N;0;0;0
P39359;b4298;yjhH;Hypothetical protein yjhH;N;0;0;0
P39360;b4299;yjhI;Hypothetical transcriptional regulator yjhI;N;0;0;0
P39367;b4306;yjhP;Hypothetical protein yjhP;N;0;0;0
P39368;b4307;yjhQ;Hypothetical acetyltransferase yjhQ (EC 2.3.1.-);N;0;0;0
P39369;b4308;yjhR;Hypothetical protein yjhR;N;0;0;0
P39370;b4309;yjhS;Hypothetical protein yjhS precursor;N;0;0;0
P39371;b4310;yjhT;Hypothetical protein yjhT precursor;N;0;0;0
P39356;b4295;yjhU;Hypothetical transcriptional regulator yjhU;X;0;0;0
P24203;b4352;yjiA;Hypothetical protein yjiA;N;0;0;0
P39374;b4325;yjiC;Hypothetical protein yjiC;X;0;0;0
P39375;b4326;yjiD;Hypothetical protein yjiD;X;0;0;0
P39376;b4327;yjiE;Hypothetical transcriptional regulator yjiE;X;0;0;0
P39378;b4329;yjiG;Hypothetical protein yjiG;N;0;0;0
P39379;b4330;yjiH;Hypothetical protein yjiH;N;0;0;0
P39381;b4332;yjiJ;Hypothetical protein yjiJ;N;0;0;0
P39382;b4333;yjiK;Hypothetical protein yjiK;N;0;0;0
P39383;b4334;yjiL;Hypothetical protein yjiL;X;0;0;0
