Gene;Gene_ID;Phenotype;Essentiality_0_1
NTG2;YOL043C;viable;0
NTH1;YDR001C;viable;0
NTH2;YBR001C;viable;0
NTH2;YBR001C;viable;0
NTO1;YPR031W;viable;0
NUC1;YJL208C;viable;0
NUM1;YDR150W;viable;0
NUP100;YKL068W;viable;0
NUP100;YKL068W;viable;0
NUP116;YMR047C;viable;0
NUP120;YKL057C;viable;0
NUP133;YKR082W;viable;0
NUP133;YKR082W;viable;0
NUP157;YER105C;viable;0
NUP170;YBL079W;viable;0
NUP170;YBL079W;viable;0
NUP188;YML103C;viable;0
NUP188;YML103C;viable;0
NUP2;YLR335W;viable;0
NUP42;YDR192C;viable;0
NUP42;YDR192C;viable;0
NUP53;YMR153W;viable;0
NUP60;YAR002W;viable;0
NUP60;YAR002W;viable;0
NUP84;YDL116W;viable;0
NUR1;YDL089W;viable;0
NUR1;YDL089W;viable;0
NUT1;YGL151W;viable;0
NUT1;YGL151W;viable;0
NVJ1;YHR195W;viable;0
NVJ2;YPR091C;viable;0
NVJ3;YDR179W-A;viable;0
NYV1;YLR093C;viable;0
OAC1;YKL120W;viable;0
OAF1;YAL051W;viable;0
OAF3;YKR064W;viable;0
OAF3;YKR064W;viable;0
OAR1;YKL055C;viable;0
OAZ1;YPL052W;viable;0
OCA1;YNL099C;viable;0
OCA2;YNL056W;viable;0
OCA4;YCR095C;viable;0
OCA5;YHL029C;viable;0
OCA6;YDR067C;viable;0
OCH1;YGL038C;viable;0
OCT1;YKL134C;viable;0
ODC1;YPL134C;viable;0
ODC2;YOR222W;viable;0
OGG1;YML060W;viable;0
OLA1;YBR025C;viable;0
OM14;YBR230C;viable;0
OMA1;YKR087C;viable;0
OMA1;YKR087C;viable;0
OMS1;YDR316W;viable;0
OPI1;YHL020C;viable;0
OPI10;YOL032W;viable;0
OPI10;YOL032W;viable;0
OPI11;YPR044C;viable;0
OPI3;YJR073C;viable;0
OPI6;YDL096C;viable;0
OPI7;YDR360W;viable;0
OPI8;YKR035C;viable;0
OPI9;YLR338W;viable;0
OPT1;YJL212C;viable;0
OPT2;YPR194C;viable;0
OPY1;YBR129C;viable;0
OPY2;YPR075C;viable;0
ORA1;YMR226C;viable;0
ORC2;YBR060C;viable;0
ORC6;YHR118C;viable;0
ORC6;YHR118C;viable;0
ORM1;YGR038W;viable;0
ORM1;YGR038W;viable;0
ORM1;YGR038W;viable;0
ORM2;YLR350W;viable;0
ORM2;YLR350W;viable;0
ORT1;YOR130C;viable;0
OSH2;YDL019C;viable;0
OSH2;YDL019C;viable;0
OSH3;YHR073W;viable;0
OSH3;YHR073W;viable;0
OSH6;YKR003W;viable;0
OSH6;YKR003W;viable;0
OSH6;YKR003W;viable;0
OSH7;YHR001W;viable;0
OSI1;YKL071W;viable;0
OSI1;YKL071W;viable;0
OSM1;YJR051W;viable;0
OST3;YOR085W;viable;0
OST4;YDL232W;viable;0
OST4;YDL232W;viable;0
OST5;YGL226C-A;viable;0
OST6;YML019W;viable;0
OSW1;YOR255W;viable;0
OSW1;YOR255W;viable;0
OSW2;YLR054C;viable;0
OSW2;YLR054C;viable;0
OSW7;YFR039C;viable;0
OSW7;YFR039C;viable;0
OTO1;YGR227C-A;viable;0
OTO1;YGR227C-A;viable;0
OTU1;YFL044C;viable;0
OTU1;YFL044C;viable;0
OTU2;YHL013C;viable;0
OTU2;YHL013C;viable;0
OXA1;YER154W;viable;0
OXP1;YKL215C;viable;0
OXR1;YPL196W;viable;0
OXR1;YPL196W;viable;0
OYE2;YHR179W;viable;0
OYE3;YPL171C;viable;0
PAA1;YDR071C;viable;0
PAA1;YDR071C;viable;0
PAC1;YOR269W;viable;0
PAC10;YGR078C;viable;0
PAC11;YDR488C;viable;0
PAC11;YDR488C;viable;0
PAC2;YER007W;viable;0
PAC2;YER007W;viable;0
PAD1;YDR538W;viable;0
PAD1;YDR538W;viable;0
PAF1;YBR279W;viable;0
PAH1;YMR165C;viable;0
PAI3;YMR174C;viable;0
PAL1;YDR348C;viable;0
PAL2;YHR097C;viable;0
PAM1;YDR251W;viable;0
PAM17;YKR065C;viable;0
PAN2;YGL094C;viable;0
PAN2;YGL094C;viable;0
PAN3;YKL025C;viable;0
PAN3;YKL025C;viable;0
PAN6;YIL145C;viable;0
PAP2;YOL115W;viable;0
PAR32;YDL173W;viable;0
PAR32;YDL173W;viable;0
PAT1;YCR077C;viable;0
PAU11;YGL261C;viable;0
PAU13;YHL046C;viable;0
PAU17;YLL025W;viable;0
PAU2;YEL049W;viable;0
PAU23;YLR037C;viable;0
PAU24;YBR301W;viable;0
PAU4;YLR461W;viable;0
PAU5;YFL020C;viable;0
PAU5;YFL020C;viable;0
PAU7;YAR020C;viable;0
PAU8;YAL068C;viable;0
PBA1;YLR199C;viable;0
PBA1;YLR199C;viable;0
PBI1;YPL272C;viable;0
PBI2;YNL015W;viable;0
PBP1;YGR178C;viable;0
PBP2;YBR233W;viable;0
PBP2;YBR233W;viable;0
PBP2;YBR233W;viable;0
PBP4;YDL053C;viable;0
PBP4;YDL053C;viable;0
PBS2;YJL128C;viable;0
PBY1;YBR094W;viable;0
PCA1;YBR295W;viable;0
PCA1;YBR295W;viable;0
PCC1;YKR095W-A;viable;0
PCD1;YLR151C;viable;0
PCD1;YLR151C;viable;0
PCH2;YBR186W;viable;0
PCI8;YIL071C;viable;0
PCK1;YKR097W;viable;0
PCL1;YNL289W;viable;0
PCL10;YGL134W;viable;0
PCL10;YGL134W;viable;0
PCL2;YDL127W;viable;0
PCL6;YER059W;viable;0
PCL7;YIL050W;viable;0
PCL8;YPL219W;viable;0
PCL9;YDL179W;viable;0
PCP1;YGR101W;viable;0
PCS60;YBR222C;viable;0
PCT1;YGR202C;viable;0
PDA1;YER178W;viable;0
PDB1;YBR221C;viable;0
PDC1;YLR044C;viable;0
PDC5;YLR134W;viable;0
PDC5;YLR134W;viable;0
PDC6;YGR087C;viable;0
PDC6;YGR087C;viable;0
PDE1;YGL248W;viable;0
PDE1;YGL248W;viable;0
PDE2;YOR360C;viable;0
PDH1;YPR002W;viable;0
PDL32;YMR087W;viable;0
PDP3;YLR455W;viable;0
PDR1;YGL013C;viable;0
PDR10;YOR328W;viable;0
PDR11;YIL013C;viable;0
PDR12;YPL058C;viable;0
PDR15;YDR406W;viable;0
PDR16;YNL231C;viable;0
PDR16;YNL231C;viable;0
PDR17;YNL264C;viable;0
PDR18;YNR070W;viable;0
PDR3;YBL005W;viable;0
PDR5;YOR153W;viable;0
PDR5;YOR153W;viable;0
PDR8;YLR266C;viable;0
PDR8;YLR266C;viable;0
PDX1;YGR193C;viable;0
PDX3;YBR035C;viable;0
PDX3;YBR035C;viable;0
PEA2;YER149C;viable;0
PEF1;YGR058W;viable;0
PEF1;YGR058W;viable;0
PEF1;YGR058W;viable;0
PEP1;YBL017C;viable;0
PEP12;YOR036W;viable;0
PEP12;YOR036W;viable;0
PEP3;YLR148W;viable;0
PEP4;YPL154C;viable;0
PEP5;YMR231W;viable;0
PEP7;YDR323C;viable;0
PEP7;YDR323C;viable;0
PEP8;YJL053W;viable;0
PER1;YCR044C;viable;0
PER33;YLR064W;viable;0
PES4;YFR023W;viable;0
PES4;YFR023W;viable;0
PET100;YDR079W;viable;0
PET100;YDR079W;viable;0
PET111;YMR257C;viable;0
PET112;YBL080C;viable;0
PET112;YBL080C;viable;0
PET117;YER058W;viable;0
PET122;YER153C;viable;0
PET123;YOR158W;viable;0
PET127;YOR017W;viable;0
PET130;YJL023C;viable;0
PET18;YCR020C;viable;0
PET18;YCR020C;viable;0
PET20;YPL159C;viable;0
PET309;YLR067C;viable;0
PET309;YLR067C;viable;0
PET494;YNR045W;viable;0
PET54;YGR222W;viable;0
PET8;YNL003C;viable;0
PET9;YBL030C;viable;0
PEX1;YKL197C;viable;0
PEX10;YDR265W;viable;0
PEX11;YOL147C;viable;0
PEX11;YOL147C;viable;0
PEX12;YMR026C;viable;0
PEX12;YMR026C;viable;0
PEX13;YLR191W;viable;0
PEX14;YGL153W;viable;0
PEX15;YOL044W;viable;0
PEX17;YNL214W;viable;0
PEX18;YHR160C;viable;0
PEX19;YDL065C;viable;0
PEX2;YJL210W;viable;0
PEX21;YGR239C;viable;0
PEX22;YAL055W;viable;0
PEX22;YAL055W;viable;0
PEX25;YPL112C;viable;0
PEX27;YOR193W;viable;0
PEX28;YHR150W;viable;0
PEX28;YHR150W;viable;0
PEX29;YDR479C;viable;0
PEX3;YDR329C;viable;0
PEX30;YLR324W;viable;0
PEX31;YGR004W;viable;0
PEX32;YBR168W;viable;0
PEX34;YCL056C;viable;0
PEX35;YGR168C;viable;0
PEX4;YGR133W;viable;0
PEX5;YDR244W;viable;0
PEX6;YNL329C;viable;0
PEX7;YDR142C;viable;0
PEX8;YGR077C;viable;0
PEX9;YMR018W;viable;0
PFA3;YNL326C;viable;0
PFA3;YNL326C;viable;0
PFA3;YNL326C;viable;0
PFA4;YOL003C;viable;0
PFA5;YDR459C;viable;0
PFD1;YJL179W;viable;0
PFF1;YBR074W;viable;0
PFK1;YGR240C;viable;0
PFK1;YGR240C;viable;0
PFK2;YMR205C;viable;0
PFK2;YMR205C;viable;0
PFK26;YIL107C;viable;0
PFK27;YOL136C;viable;0
PFS1;YHR185C;viable;0
PFS1;YHR185C;viable;0
PFU1;YDR306C;viable;0
PFY1;YOR122C;viable;0
PGC1;YPL206C;viable;0
PGD1;YGL025C;viable;0
PGD1;YGL025C;viable;0
PGM1;YKL127W;viable;0
PGM2;YMR105C;viable;0
PGU1;YJR153W;viable;0
PHA2;YNL316C;viable;0
PHB1;YGR132C;viable;0
PHB1;YGR132C;viable;0
PHB2;YGR231C;viable;0
PHB2;YGR231C;viable;0
PHD1;YKL043W;viable;0
PHM6;YDR281C;viable;0
PHM7;YOL084W;viable;0
PHM8;YER037W;viable;0
PHO13;YDL236W;viable;0
PHO2;YDL106C;viable;0
PHO23;YNL097C;viable;0
PHO23;YNL097C;viable;0
PHO23;YNL097C;viable;0
PHO3;YBR092C;viable;0
PHO4;YFR034C;viable;0
PHO5;YBR093C;viable;0
PHO8;YDR481C;viable;0
PHO80;YOL001W;viable;0
PHO81;YGR233C;viable;0
PHO84;YML123C;viable;0
PHO85;YPL031C;viable;0
PHO86;YJL117W;viable;0
PHO87;YCR037C;viable;0
PHO89;YBR296C;viable;0
PHO90;YJL198W;viable;0
PHO90;YJL198W;viable;0
PHO91;YNR013C;viable;0
PHO91;YNR013C;viable;0
PHO92;YDR374C;viable;0
PHO92;YDR374C;viable;0
PHR1;YOR386W;viable;0
PIB1;YDR313C;viable;0
PIB1;YDR313C;viable;0
PIB2;YGL023C;viable;0
PIC2;YER053C;viable;0
PIF1;YML061C;viable;0
PIG1;YLR273C;viable;0
PIG1;YLR273C;viable;0
PIG2;YIL045W;viable;0
PIG2;YIL045W;viable;0
PIH1;YHR034C;viable;0
PIK1;YNL267W;viable;0
PIK1;YNL267W;viable;0
PIK1;YNL267W;viable;0
PIL1;YGR086C;viable;0
PIM1;YBL022C;viable;0
PIM1;YBL022C;viable;0
PIM1;YBL022C;viable;0
PIN2;YOR104W;viable;0
PIN3;YPR154W;viable;0
PIN4;YBL051C;viable;0
PIP2;YOR363C;viable;0
PIP2;YOR363C;viable;0
PIR1;YKL164C;viable;0
PIR3;YKL163W;viable;0
PIR5;YJL160C;viable;0
PKH1;YDR490C;viable;0
PKH2;YOL100W;viable;0
PKH2;YOL100W;viable;0
PKH3;YDR466W;viable;0
PKP1;YIL042C;viable;0
PKP1;YIL042C;viable;0
PKP2;YGL059W;viable;0
PKR1;YMR123W;viable;0
PLB1;YMR008C;viable;0
PLB1;YMR008C;viable;0
PLB2;YMR006C;viable;0
PLB3;YOL011W;viable;0
PLC1;YPL268W;viable;0
PLC1;YPL268W;viable;0
PLC1;YPL268W;viable;0
PLC1;YPL268W;viable;0
PLC1;YPL268W;viable;0
PLM2;YDR501W;viable;0
PLM2;YDR501W;viable;0
PLN1;YKR046C;viable;0
PLP1;YDR183W;viable;0
PLP1;YDR183W;viable;0
PLP1;YDR183W;viable;0
PLP2;YOR281C;viable;0
PLS1;YNL097C-B;viable;0
PMA2;YPL036W;viable;0
PMC1;YGL006W;viable;0
PMD1;YER132C;viable;0
PML1;YLR016C;viable;0
PML1;YLR016C;viable;0
PML39;YML107C;viable;0
PML39;YML107C;viable;0
PMP1;YCR024C-A;viable;0
PMP2;YEL017C-A;viable;0
PMP3;YDR276C;viable;0
PMR1;YGL167C;viable;0
PMS1;YNL082W;viable;0
PMT1;YDL095W;viable;0
PMT1;YDL095W;viable;0
PMT2;YAL023C;viable;0
PMT2;YAL023C;viable;0
PMT3;YOR321W;viable;0
PMT3;YOR321W;viable;0
PMT5;YDL093W;viable;0
PMT6;YGR199W;viable;0
PMT7;YDR307W;viable;0
PMU1;YKL128C;viable;0
PNC1;YGL037C;viable;0
PNG1;YPL096W;viable;0
PNP1;YLR209C;viable;0
PNP1;YLR209C;viable;0
PNS1;YOR161C;viable;0
PNT1;YOR266W;viable;0
PNT1;YOR266W;viable;0
POA1;YBR022W;viable;0
POC4;YPL144W;viable;0
POF1;YCL047C;viable;0
POL32;YJR043C;viable;0
POL32;YJR043C;viable;0
POL4;YCR014C;viable;0
POL4;YCR014C;viable;0
POL4;YCR014C;viable;0
POM152;YMR129W;viable;0
POM33;YLL023C;viable;0
POM34;YLR018C;viable;0
POM34;YLR018C;viable;0
POM34;YLR018C;viable;0
POP2;YNR052C;viable;0
POP2;YNR052C;viable;0
POP2;YNR052C;viable;0
POR2;YIL114C;viable;0
POS5;YPL188W;viable;0
POT1;YIL160C;viable;0
POX1;YGL205W;viable;0
PPA2;YMR267W;viable;0
PPE1;YHR075C;viable;0
PPG1;YNR032W;viable;0
PPG1;YNR032W;viable;0
PPH21;YDL134C;viable;0
PPH22;YDL188C;viable;0
PPH3;YDR075W;viable;0
PPM1;YDR435C;viable;0
PPM1;YDR435C;viable;0
PPM2;YOL141W;viable;0
PPN1;YDR452W;viable;0
PPN2;YNL217W;viable;0
PPQ1;YPL179W;viable;0
PPR1;YLR014C;viable;0
PPS1;YBR276C;viable;0
PPT1;YGR123C;viable;0
PPT2;YPL148C;viable;0
PPX1;YHR201C;viable;0
PPZ1;YML016C;viable;0
PPZ2;YDR436W;viable;0
PRB1;YEL060C;viable;0
PRC1;YMR297W;viable;0
PRD1;YCL057W;viable;0
PRD1;YCL057W;viable;0
PRE9;YGR135W;viable;0
PRK1;YIL095W;viable;0
PRM1;YNL279W;viable;0
PRM10;YJL108C;viable;0
PRM15;YMR278W;viable;0
PRM2;YIL037C;viable;0
PRM2;YIL037C;viable;0
PRM3;YPL192C;viable;0
PRM3;YPL192C;viable;0
PRM4;YPL156C;viable;0
PRM5;YIL117C;viable;0
PRM6;YML047C;viable;0
PRM6;YML047C;viable;0
PRM7;YDL039C;viable;0
PRM8;YGL053W;viable;0
PRM9;YAR031W;viable;0
PRO1;YDR300C;viable;0
PRO2;YOR323C;viable;0
PRP18;YGR006W;viable;0
PRR1;YKL116C;viable;0
PRR2;YDL214C;viable;0
PRR2;YDL214C;viable;0
PRS1;YKL181W;viable;0
PRS1;YKL181W;viable;0
PRS3;YHL011C;viable;0
PRS3;YHL011C;viable;0
PRS4;YBL068W;viable;0
PRS5;YOL061W;viable;0
PRX1;YBL064C;viable;0
PRY1;YJL079C;viable;0
PRY2;YKR013W;viable;0
PRY2;YKR013W;viable;0
PRY3;YJL078C;viable;0
PSD1;YNL169C;viable;0
PSD2;YGR170W;viable;0
PSG1;YKL077W;viable;0
PSH1;YOL054W;viable;0
PSK1;YAL017W;viable;0
PSK1;YAL017W;viable;0
PSK2;YOL045W;viable;0
PSO2;YMR137C;viable;0
PSP1;YDR505C;viable;0
PSP2;YML017W;viable;0
PSP2;YML017W;viable;0
PSR1;YLL010C;viable;0
PSR2;YLR019W;viable;0
PST1;YDR055W;viable;0
PST2;YDR032C;viable;0
PST2;YDR032C;viable;0
PSY1;YKL076C;viable;0
PSY2;YNL201C;viable;0
PSY3;YLR376C;viable;0
PSY4;YBL046W;viable;0
PSY4;YBL046W;viable;0
PTC1;YDL006W;viable;0
PTC2;YER089C;viable;0
PTC3;YBL056W;viable;0
PTC4;YBR125C;viable;0
PTC5;YOR090C;viable;0
PTC6;YCR079W;viable;0
PTC6;YCR079W;viable;0
PTC7;YHR076W;viable;0
PTH1;YHR189W;viable;0
PTH2;YBL057C;viable;0
PTH4;YOL114C;viable;0
PTK1;YKL198C;viable;0
PTK2;YJR059W;viable;0
PTM1;YKL039W;viable;0
PTP1;YDL230W;viable;0
PTP2;YOR208W;viable;0
PTP3;YER075C;viable;0
PTR2;YKR093W;viable;0
PTR3;YFR029W;viable;0
PTR3;YFR029W;viable;0
PTR3;YFR029W;viable;0
PUB1;YNL016W;viable;0
PUB1;YNL016W;viable;0
PUF2;YPR042C;viable;0
PUF3;YLL013C;viable;0
PUF4;YGL014W;viable;0
PUF6;YDR496C;viable;0
PUG1;YER185W;viable;0
PUL3;YNR062C;viable;0
PUL4;YNR063W;viable;0
PUL4;YNR063W;viable;0
PUN1;YLR414C;viable;0
PUS1;YPL212C;viable;0
PUS2;YGL063W;viable;0
PUS4;YNL292W;viable;0
PUS5;YLR165C;viable;0
PUS6;YGR169C;viable;0
PUS7;YOR243C;viable;0
PUS7;YOR243C;viable;0
PUS9;YDL036C;viable;0
PUT1;YLR142W;viable;0
PUT2;YHR037W;viable;0
PUT3;YKL015W;viable;0
PUT4;YOR348C;viable;0
PUT4;YOR348C;viable;0
PUT7;YLR283W;viable;0
PXA1;YPL147W;viable;0
PXA2;YKL188C;viable;0
PXL1;YKR090W;viable;0
PXL1;YKR090W;viable;0
PXP1;YEL020C;viable;0
PXP2;YJR111C;viable;0
PXP3;YHL045W;viable;0
PXR1;YGR280C;viable;0
PYC1;YGL062W;viable;0
PYC1;YGL062W;viable;0
PYC2;YBR218C;viable;0
PYC2;YBR218C;viable;0
PYC2;YBR218C;viable;0
PYK2;YOR347C;viable;0
PYP1;YNL010W;viable;0
QCR10;YHR001W-A;viable;0
QCR2;YPR191W;viable;0
QCR6;YFR033C;viable;0
QCR6;YFR033C;viable;0
QCR7;YDR529C;viable;0
QCR7;YDR529C;viable;0
QCR8;YJL166W;viable;0
QCR9;YGR183C;viable;0
QDR1;YIL120W;viable;0
QDR2;YIL121W;viable;0
QDR3;YBR043C;viable;0
QDR3;YBR043C;viable;0
QRI5;YLR204W;viable;0
QRI7;YDL104C;viable;0
RAD1;YPL022W;viable;0
RAD1;YPL022W;viable;0
RAD10;YML095C;viable;0
RAD10;YML095C;viable;0
RAD14;YMR201C;viable;0
RAD16;YBR114W;viable;0
RAD17;YOR368W;viable;0
RAD18;YCR066W;viable;0
RAD2;YGR258C;viable;0
RAD2;YGR258C;viable;0
RAD23;YEL037C;viable;0
RAD24;YER173W;viable;0
RAD26;YJR035W;viable;0
RAD27;YKL113C;viable;0
RAD28;YDR030C;viable;0
RAD28;YDR030C;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD3;YER171W;viable;0
RAD30;YDR419W;viable;0
RAD33;YML011C;viable;0
RAD34;YDR314C;viable;0
RAD4;YER162C;viable;0
RAD5;YLR032W;viable;0
RAD5;YLR032W;viable;0
RAD50;YNL250W;viable;0
RAD51;YER095W;viable;0
RAD52;YML032C;viable;0
RAD54;YGL163C;viable;0
RAD55;YDR076W;viable;0
RAD57;YDR004W;viable;0
RAD59;YDL059C;viable;0
RAD6;YGL058W;viable;0
RAD61;YDR014W;viable;0
RAD61;YDR014W;viable;0
RAD7;YJR052W;viable;0
RAD9;YDR217C;viable;0
RAD9;YDR217C;viable;0
RAI1;YGL246C;viable;0
RAM1;YDL090C;viable;0
RAS1;YOR101W;viable;0
RAS1;YOR101W;viable;0
RAS2;YNL098C;viable;0
RAS2;YNL098C;viable;0
RAV1;YJR033C;viable;0
RAV2;YDR202C;viable;0
RAX1;YOR301W;viable;0
RAX1;YOR301W;viable;0
RAX1;YOR301W;viable;0
RAX2;YLR084C;viable;0
RAX2;YLR084C;viable;0
RBD2;YPL246C;viable;0
RBG1;YAL036C;viable;0
RBG1;YAL036C;viable;0
RBG2;YGR173W;viable;0
RBH1;YJL181W;viable;0
RBH2;YJR030C;viable;0
RBK1;YCR036W;viable;0
RBL2;YOR265W;viable;0
RBP95;YCR016W;viable;0
RBS1;YDL189W;viable;0
RCE1;YMR274C;viable;0
RCE1;YMR274C;viable;0
RCF1;YML030W;viable;0
RCF2;YNR018W;viable;0
RCH1;YMR034C;viable;0
RCI37;YIL077C;viable;0
RCI50;YKL133C;viable;0
RCK1;YGL158W;viable;0
RCK1;YGL158W;viable;0
RCK2;YLR248W;viable;0
RCK2;YLR248W;viable;0
RCM1;YNL022C;viable;0
RCM1;YNL022C;viable;0
RCN1;YKL159C;viable;0
RCN2;YOR220W;viable;0
RCO1;YMR075W;viable;0
RCO1;YMR075W;viable;0
RCR1;YBR005W;viable;0
RCR1;YBR005W;viable;0
RCR2;YDR003W;viable;0
RCY1;YJL204C;viable;0
RDH54;YBR073W;viable;0
RDI1;YDL135C;viable;0
RDL1;YOR285W;viable;0
RDL2;YOR286W;viable;0
RDR1;YOR380W;viable;0
RDR1;YOR380W;viable;0
RDS1;YCR106W;viable;0
RDS1;YCR106W;viable;0
RDS2;YPL133C;viable;0
RDS2;YPL133C;viable;0
RDS3;YPR094W;viable;0
REC102;YLR329W;viable;0
REC104;YHR157W;viable;0
REC107;YJR021C;viable;0
REC114;YMR133W;viable;0
REC8;YPR007C;viable;0
RED1;YLR263W;viable;0
RED1;YLR263W;viable;0
REE1;YJL217W;viable;0
REF2;YDR195W;viable;0
REG1;YDR028C;viable;0
REG1;YDR028C;viable;0
REG2;YBR050C;viable;0
REG2;YBR050C;viable;0
REH1;YLR387C;viable;0
REI1;YBR267W;viable;0
REI1;YBR267W;viable;0
RER1;YCL001W;viable;0
RER1;YCL001W;viable;0
RER2;YBR002C;viable;0
RET2;YFR051C;viable;0
REV1;YOR346W;viable;0
REV3;YPL167C;viable;0
REV7;YIL139C;viable;0
REX2;YLR059C;viable;0
REX2;YLR059C;viable;0
REX3;YLR107W;viable;0
REX3;YLR107W;viable;0
REX4;YOL080C;viable;0
REX4;YOL080C;viable;0
RFM1;YOR279C;viable;0
RFM1;YOR279C;viable;0
RFS1;YBR052C;viable;0
RFU1;YLR073C;viable;0
RFX1;YLR176C;viable;0
RGA1;YOR127W;viable;0
RGA2;YDR379W;viable;0
RGC1;YPR115W;viable;0
RGD1;YBR260C;viable;0
RGD1;YBR260C;viable;0
RGD2;YFL047W;viable;0
RGD3;YHR182W;viable;0
RGD3;YHR182W;viable;0
RGI1;YER067W;viable;0
RGI2;YIL057C;viable;0
RGI2;YIL057C;viable;0
RGL1;YPL066W;viable;0
RGM1;YMR182C;viable;0
RGM1;YMR182C;viable;0
RGP1;YDR137W;viable;0
RGS2;YOR107W;viable;0
RGT1;YKL038W;viable;0
RGT1;YKL038W;viable;0
RGT2;YDL138W;viable;0
RHB1;YCR027C;viable;0
RHO2;YNL090W;viable;0
RHO3;YIL118W;viable;0
RHO4;YKR055W;viable;0
RHO5;YNL180C;viable;0
RIB1;YBL033C;viable;0
RIB4;YOL143C;viable;0
RIC1;YLR039C;viable;0
RIE1;YGR250C;viable;0
RIF1;YBR275C;viable;0
RIF2;YLR453C;viable;0
RIM1;YCR028C-A;viable;0
RIM1;YCR028C-A;viable;0
RIM101;YHL027W;viable;0
RIM11;YMR139W;viable;0
RIM13;YMR154C;viable;0
RIM20;YOR275C;viable;0
RIM21;YNL294C;viable;0
RIM4;YHL024W;viable;0
RIM4;YHL024W;viable;0
RIM8;YGL045W;viable;0
RIM9;YMR063W;viable;0
RIP1;YEL024W;viable;0
RIT1;YMR283C;viable;0
RKM1;YPL208W;viable;0
RKM2;YDR198C;viable;0
RKM3;YBR030W;viable;0
RKM4;YDR257C;viable;0
RKM5;YLR137W;viable;0
RKR1;YMR247C;viable;0
RKR1;YMR247C;viable;0
RLF2;YPR018W;viable;0
RLF2;YPR018W;viable;0
RLM1;YPL089C;viable;0
RMA1;YKL132C;viable;0
RMD1;YDL001W;viable;0
RMD5;YDR255C;viable;0
RMD6;YEL072W;viable;0
RMD8;YFR048W;viable;0
RMD9;YGL107C;viable;0
RME1;YGR044C;viable;0
RMI1;YPL024W;viable;0
RML2;YEL050C;viable;0
RMR1;YGL250W;viable;0
RMT2;YDR465C;viable;0
RMT2;YDR465C;viable;0
RNA170;YNCM0032C;viable;0
RNH1;YMR234W;viable;0
RNH201;YNL072W;viable;0
RNH201;YNL072W;viable;0
RNH202;YDR279W;viable;0
RNH203;YLR154C;viable;0
RNH70;YGR276C;viable;0
RNP1;YLL046C;viable;0
RNQ1;YCL028W;viable;0
RNQ1;YCL028W;viable;0
RNR1;YER070W;viable;0
RNR3;YIL066C;viable;0
RNR3;YIL066C;viable;0
RNR4;YGR180C;viable;0
RNR4;YGR180C;viable;0
RNR4;YGR180C;viable;0
RNY1;YPL123C;viable;0
ROD1;YOR018W;viable;0
ROF1;YHR177W;viable;0
ROG1;YGL144C;viable;0
ROG1;YGL144C;viable;0
ROG1;YGL144C;viable;0
ROG1;YGL144C;viable;0
ROG3;YFR022W;viable;0
ROM1;YGR070W;viable;0
ROM1;YGR070W;viable;0
ROM1;YGR070W;viable;0
ROM2;YLR371W;viable;0
ROM2;YLR371W;viable;0
ROQ1;YJL144W;viable;0
ROT1;YMR200W;viable;0
ROT2;YBR229C;viable;0
ROX1;YPR065W;viable;0
ROX3;YBL093C;viable;0
ROY1;YMR258C;viable;0
RPA12;YJR063W;viable;0
RPA14;YDR156W;viable;0
RPA14;YDR156W;viable;0
RPA14;YDR156W;viable;0
RPA34;YJL148W;viable;0
RPA34;YJL148W;viable;0
RPA49;YNL248C;viable;0
RPA49;YNL248C;viable;0
RPB4;YJL140W;viable;0
RPB9;YGL070C;viable;0
RPB9;YGL070C;viable;0
RPD3;YNL330C;viable;0
RPE1;YJL121C;viable;0
RPE1;YJL121C;viable;0
RPH1;YER169W;viable;0
RPI1;YIL119C;viable;0
RPL11B;YGR085C;viable;0
RPL12A;YEL054C;viable;0
RPL12B;YDR418W;viable;0
RPL13A;YDL082W;viable;0
RPL13B;YMR142C;viable;0
RPL14A;YKL006W;viable;0
RPL15B;YMR121C;viable;0
RPL16A;YIL133C;viable;0
RPL16B;YNL069C;viable;0
RPL17B;YJL177W;viable;0
RPL18B;YNL301C;viable;0
RPL19A;YBR084C-A;viable;0
RPL19B;YBL027W;viable;0
RPL1A;YPL220W;viable;0
RPL1B;YGL135W;viable;0
RPL20A;YMR242C;viable;0
RPL20B;YOR312C;viable;0
RPL21A;YBR191W;viable;0
RPL21B;YPL079W;viable;0
RPL22A;YLR061W;viable;0
RPL22B;YFL034C-A;viable;0
RPL23A;YBL087C;viable;0
RPL23B;YER117W;viable;0
RPL24A;YGL031C;viable;0
RPL24B;YGR148C;viable;0
RPL26A;YLR344W;viable;0
RPL26A;YLR344W;viable;0
RPL26B;YGR034W;viable;0
RPL26B;YGR034W;viable;0
RPL27A;YHR010W;viable;0
RPL27B;YDR471W;viable;0
RPL29;YFR032C-A;viable;0
RPL29;YFR032C-A;viable;0
RPL2A;YFR031C-A;viable;0
RPL2B;YIL018W;viable;0
RPL31A;YDL075W;viable;0
RPL31B;YLR406C;viable;0
RPL33B;YOR234C;viable;0
RPL34A;YER056C-A;viable;0
RPL34B;YIL052C;viable;0
